Year;Sexo productor;Area (Ha);Arboles_totales;Edad promedio plantas;Aluviales;Andisoles;Grumosoles;Halomorficos;Latosoles_arcillosos_acidos;Latosoles_arcillo_rojizos;Litosoles;Regosoles;Latitud;Longitud;Altura;Porcentaje_Injertacion;Aplica poda;Maneja sombra;Fertilizacion organica;Fertilizacion quimica;Presencia plagas y enfermedades;recibe AT;Temperatura ;lluvia;Perdidas (qq);Produccion efectiva (qq)
1;Mujer;0.5;35;19;No;No;No;No;Si;Si;No;No;13.6223679;-89.019296;766;0;Si;Si;Si;Si;Si;Si;30;62;0.14432;1.33
1;Hombre;1;800;9;No;No;No;No;Si;Si;No;No;13.9323375;-88.086314;837;0;Si;Si;Si;Si;Si;Si;27;65;1.13168;6.808
1;Hombre;0.7;600;5;No;No;No;No;Si;Si;No;No;13.7873058;-89.074704;612;0;Si;Si;Si;Si;Si;No;20;100;0.704;1.3772
1;Hombre;0.35;200;5;No;No;No;No;Si;Si;No;No;13.7945466;-89.071401;646;0;Si;Si;Si;Si;Si;No;23;147;0.9856;1.1132
1;Hombre;1;800;6.5;No;Si;No;No;No;No;No;No;13.6625233;-88.963976;512;50;Si;Si;Si;Si;Si;Si;26;43;0.26752;2.3
1;Hombre;2.5;2100;3;No;Si;No;No;No;Si;No;No;13.9662051;-89.668249;765;0;Si;Si;Si;Si;Si;No;29;13;2.55464;7.30136
1;Mujer;1;1000;4;No;Si;No;No;No;No;Si;No;13.7928785;-88.950008;581;0;Si;Si;Si;Si;Si;Si;23;86;0.45848;3.58
1;Mujer;1.05;300;18;No;No;No;No;Si;Si;No;No;13.3916;-88.5836;771;0;Si;No;Si;No;Si;Si;25;48;0.22;2.43
1;Hombre;0.7;500;5;No;No;No;No;Si;Si;No;No;13.7577755;-88.199316;981;0;Si;Si;Si;Si;Si;Si;26;45;0.15752;0.66
1;Mujer;0.7;400;5;No;No;No;No;No;Si;No;No;13.875589;-89.958017;1026;0;Si;Si;Si;Si;Si;No;26;7;0.55;0.5896
1;Hombre;0.7;350;11.9;No;No;No;No;Si;Si;No;No;13.376;-89.021;891;0;Si;Si;Si;No;Si;Si;21;38;0.29832;5.323334
1;Hombre;1;800;6;Si;Si;No;Si;No;No;No;Si;13.296757;-88.55199;27;0;Si;Si;Si;No;No;Si;26;142;0.86944;4.63
1;Hombre;1;1000;7;No;Si;No;No;No;No;Si;No;13.75886;-89.654032;497;0;Si;No;Si;Si;No;Si;23;3;1.81984;5.7288
1;Hombre;0.35;350;10;No;Si;No;No;No;No;Si;No;13.394;-88.5842;728.2;0;Si;Si;Si;No;Si;Si;26;26;0.17864;2.21
1;Hombre;3;3000;8;Si;Si;No;No;No;No;No;No;13.73392;-89.680593;380;50;Si;Si;Si;No;No;Si;23;111;15.16328;46.64
1;Mujer;5;1000;4;No;Si;No;No;No;No;No;No;13.4685917;-88.380413;507;0;No;No;Si;Si;Si;Si;30;129;0.81576;4.45
1;Hombre;1.05;600;13.5;No;Si;No;No;No;No;No;No;13.3724;-89.032;918.8;0;Si;Si;Si;No;Si;Si;22;134;0.35992;5.42
1;Hombre;0.35;300;4;No;No;No;No;No;Si;Si;No;13.8569683;-88.952133;603;0;Si;Si;Si;Si;No;No;24;94;0.704;1.1836
1;Hombre;0.5;600;6.5;Si;No;No;Si;No;No;No;Si;13.3017209;-88.75601;6;0;Si;Si;Si;No;No;Si;25;51;0.31504;2.05
1;Hombre;0.5;200;6;No;Si;No;No;No;No;No;No;13.4808403;-88.35483;909;0;Si;No;No;Si;Si;Si;22;101;0.30008;1.49
1;Mujer;4.19;4350;5.9;Si;No;No;Si;No;No;No;Si;13.351173;-88.731821;7;8.05;Si;Si;Si;Si;Si;No;29;56;1.32264;17.43
1;Mujer;1.4;600;16;No;Si;No;No;No;No;Si;No;13.756859;-89.594405;596;0;Si;Si;Si;Si;No;No;29;56;1.47312;4.70624
1;Hombre;0.5;400;4.8;No;No;No;No;Si;Si;No;No;13.66615821;-88.78389016;623;25;Si;Si;Si;Si;Si;Si;30;25;0.29832;1.9
1;Mujer;0.2;150;14;No;Si;No;No;No;Si;No;No;13.5311716;-88.408954;509;0;No;Si;No;Si;Si;Si;27;100;0.34672;1.81
1;Mujer;0.05;50;6;No;No;No;No;No;Si;No;No;13.8070785;-88.174595;752;0;Si;Si;Si;No;Si;Si;29;102;0.06072;0.5236
1;Mujer;1;800;4;No;Si;No;No;No;No;Si;No;13.7018079;-88.953556;670;0;Si;Si;No;Si;Si;Si;27;43;0.23936;1.9
1;Hombre;1;800;4;No;No;No;No;No;Si;No;No;13.9169308;-89.517694;816;0;Si;Si;Si;Si;Si;Si;25;83;0.94424;2.69984
1;Hombre;0.7;400;4;No;No;No;No;Si;Si;No;No;13.8883689;-88.957423;391;0;Si;Si;Si;Si;Si;No;24;32;0.8096;1.078
1;Hombre;1.4;850;5;No;No;No;No;No;Si;No;No;13.856;-89.471;595;0;Si;Si;Si;Si;Si;No;22;103;0.946;1.3728
1;Hombre;0.2;200;7;No;No;No;No;Si;Si;No;No;13.7775619;-88.160689;916;0;Si;Si;Si;Si;Si;Si;28;85;0.19184;1
1;Hombre;1.05;1100;6;No;Si;No;No;No;No;No;No;13.7715296;-89.081254;655;0;Si;Si;Si;Si;Si;No;29;115;1.7732;6.1248
1;Hombre;1.4;500;5;No;No;No;No;Si;Si;No;No;13.8881281;-88.963857;369;0;Si;Si;Si;Si;Si;No;25;104;0.3608;1.0252
1;Hombre;2.1;2500;4;No;Si;No;No;No;No;Si;No;13.6235499;-88.875549;705;0;Si;Si;Si;Si;Si;Si;20;142;0.60808;4.62
1;Hombre;1.4;500;6;No;Si;No;No;No;No;No;No;13.788365;-89.1105;605;0;Si;Si;Si;Si;Si;No;25;97;1.3948;3.05448
1;Hombre;0.7;500;6;No;No;No;No;No;Si;No;No;13.7972304;-88.184138;1053;0;Si;Si;Si;No;Si;Si;29;52;0.9064;3.376
1;Hombre;0.5;500;11;No;No;No;No;No;Si;No;No;13.927612;-88.642694;602;0;No;Si;No;Si;Si;Si;23;105;0.26752;2.01
1;Hombre;0.35;180;5;No;No;No;No;Si;Si;No;No;13.3055;-88.1859;41;0;Si;No;No;Si;Si;Si;21;74;0.02992;0.15
1;Hombre;0.1;115;6;No;No;No;No;No;Si;No;No;13.8068175;-88.172954;764;0;Si;Si;Si;Si;Si;Si;26;145;0.0264;0.088
1;Hombre;0.7;300;4;No;No;No;No;No;Si;No;No;13.91143333;-89.074705;693.3;0;Si;No;Si;Si;Si;No;21;49;0.374;0.55
1;Hombre;1.4;250;2;Si;No;Si;No;No;Si;No;No;14.0160221;-89.192502;273;0;Si;Si;Si;Si;Si;No;22;26;0.946;2.3584
1;Hombre;0.5;500;11;Si;Si;No;No;No;No;No;No;13.732154;-89.68216;366;0;Si;Si;Si;No;No;No;21;42;1.0428;4.38
1;Hombre;3.5;3100;21;No;Si;No;No;No;No;Si;No;13.760663;-89.655201;507;0;Si;Si;Si;Si;No;Si;25;71;4.0172;12.81632
1;Hombre;0.1;100;6;No;No;No;No;No;Si;No;No;13.4757;-88.1013;137;0;Si;Si;Si;Si;Si;Si;28;0;0.10384;0.45
1;Hombre;0.5;450;7;No;No;No;No;No;No;Si;No;13.759549;-89.632617;571;0;Si;Si;Si;Si;No;No;26;141;0.61688;1.90168
1;Mujer;0.7;700;5;No;No;Si;No;No;Si;Si;No;14.13621;-89.639796;1008;0;Si;No;Si;Si;Si;No;30;33;1.61568;4.62
1;Hombre;5.6;5000;6.4;No;No;No;No;No;Si;No;No;13.983404;-89.517919;607;42;Si;No;Si;Si;Si;Si;27;116;5.10928;15.44488
1;Mujer;0.5;125;5;No;Si;No;No;No;Si;No;No;13.5191778;-88.360246;503;0;Si;Si;Si;Si;Si;Si;24;132;0.04048;0.21
1;Hombre;1;325;4.9;No;Si;No;No;No;No;No;No;13.4821097;-88.465495;895;7.69;Si;Si;Si;Si;Si;Si;21;134;0.10824;1.24
1;Hombre;1;925;8;Si;No;No;No;No;Si;Si;No;13.6758;-89.7111;194;0;Si;Si;Si;Si;Si;No;25;143;0.4488;2.99904
1;Hombre;4;3850;8;No;No;No;No;No;Si;Si;No;13.716707;-89.676256;316;22.08;Si;Si;Si;Si;No;No;24;102;2.71744;11.6
1;Hombre;0.35;250;7;No;No;No;No;No;No;Si;No;13.75141;-89.618802;548;0;Si;Si;Si;Si;No;No;20;50;0.81664;2.54408
1;Hombre;0.35;200;5;Si;No;Si;No;No;No;No;No;13.7054892;-89.976293;8;0;Si;Si;Si;Si;No;No;26;37;0.17688;1.02256
1;Hombre;0.7;700;5;No;No;No;No;No;Si;No;No;13.8883915;-88.957444;390;0;Si;Si;Si;Si;Si;No;23;61;0.6468;0.902
1;Hombre;1;800;3.5;Si;Si;No;Si;No;No;No;Si;13.308282;-88.566122;28;0;Si;Si;No;No;No;Si;26;94;0.2332;1.25
1;Mujer;0.42;350;7;No;No;No;No;No;Si;No;No;13.8880898;-88.111576;747;0;Si;Si;Si;Si;Si;Si;24;27;0.12936;2.086
1;Hombre;0.07;70;6;No;No;No;No;No;Si;No;No;13.7994365;-88.176011;944;0;Si;Si;Si;Si;Si;Si;28;112;0.176;0.5
1;Hombre;0.7;750;8;No;No;No;No;No;No;Si;No;13.76714;-89.639373;644;0;Si;Si;Si;Si;No;Si;26;150;1.51096;4.64288
1;Hombre;0.5;300;7;No;No;No;No;No;Si;No;No;13.9511867;-89.742584;775;0;Si;Si;Si;Si;Si;No;25;139;0.19536;1.6236
1;Hombre;0.7;500;6;No;No;No;No;No;Si;Si;No;13.91907;-88.992978;257;0;Si;Si;Si;Si;Si;No;27;97;0.6292;1.01024
1;Hombre;1.4;1500;8;Si;Si;No;No;No;No;No;No;13.688156;-89.43955;910;0;Si;No;No;Si;Si;Si;27;1;3.09584;14.90632
1;Hombre;0.35;250;5;No;Si;No;No;No;No;No;No;13.7750633;-89.141336;527;0;Si;Si;Si;Si;Si;No;29;76;0.2112;0.4796
1;Hombre;1.4;900;7.7;No;Si;No;No;No;No;No;No;13.494343;-88.442876;858;0;Si;Si;No;No;Si;Si;23;98;0.10472;4.04
1;Hombre;2.1;1200;5.3;Si;Si;No;No;No;Si;No;No;13.529087;-88.531897;556;16.67;Si;Si;Si;Si;Si;Si;30;123;0.09416;3.33
1;Mujer;0.7;600;5;No;No;No;No;Si;Si;No;No;13.8986392;-88.963241;348;0;Si;Si;Si;Si;Si;No;20;44;0.946;1.4608
1;Hombre;1.5;275;15;No;Si;No;No;No;No;No;No;13.6257742;-88.923713;616;0;Si;Si;Si;Si;Si;Si;23;117;0.23936;4.13
1;Hombre;0.7;650;8;Si;Si;No;No;No;No;No;No;13.736436;-89.678;388;0;Si;Si;Si;No;No;Si;27;97;2.3452;8.03
1;Mujer;0.5;150;5;No;Si;No;No;No;No;No;No;13.4820895;-88.355541;888;0;Si;Si;Si;Si;Si;Si;27;146;0.08272;0.42
1;Hombre;1;700;5.9;No;Si;No;Si;No;No;No;Si;13.2771048;-88.424031;12;0;Si;Si;Si;Si;Si;Si;26;50;0.16544;3.04
1;Hombre;0.7;700;6;No;Si;No;No;No;No;Si;No;13.7019152;-88.952112;672;0;Si;Si;Si;Si;No;Si;26;80;0.45232;2.78048
1;Hombre;1.2;1290;5;No;No;No;No;Si;Si;No;No;13.712295;-89.724821;224;100;Si;No;Si;Si;No;Si;25;13;1.36576;4.1668
1;Hombre;1.4;650;6;Si;Si;No;No;No;No;Si;No;13.443879;-89.186468;9;0;Si;Si;Si;Si;Si;No;26;8;0.66;1.0824
1;Hombre;0.7;750;4;No;No;Si;No;No;Si;No;No;13.9990122;-89.624166;706;93.33;Si;Si;Si;Si;Si;No;27;125;0.59048;2.7676
1;Hombre;4.19;4662;5.5;Si;No;No;Si;No;No;No;Si;13.3428121;-88.76537;11;49.34;Si;Si;Si;Si;Si;Si;28;145;1.3156;16.85
1;Hombre;1;600;4;No;No;No;No;Si;Si;No;No;13.4759;-88.1503;101;100;Si;Si;Si;Si;Si;Si;29;105;0.54296;2.86
1;Hombre;0.35;350;5;No;No;No;No;No;Si;Si;No;13.85473;-88.942;535;0;Si;Si;Si;Si;Si;No;23;121;0.704;0.7964
1;Hombre;1.4;700;6;No;No;No;No;No;Si;Si;No;13.8553367;-88.9424;544;0;Si;Si;Si;Si;Si;No;29;25;0.594;0.8976
1;Hombre;1.4;900;5;No;No;No;No;No;Si;No;No;13.8586584;-88.961333;532;0;Si;Si;Si;Si;Si;No;26;1;0.616;1.0912
1;Hombre;0.5;250;12;No;Si;No;No;No;No;No;No;13.2022;-88.2148;390;0;No;Si;No;Si;Si;Si;26;11;0.10912;0.55
1;Hombre;1;550;5;Si;Si;No;No;No;No;No;No;13.429588;-88.909435;28;0;Si;Si;Si;Si;Si;No;24;118;1.07712;7.53
1;Hombre;1.5;600;6;No;No;No;No;Si;Si;No;No;13.651274;-88.97704;706;0;Si;Si;Si;No;Si;Si;22;81;0.28424;2.65
1;Hombre;0.3;250;5;No;No;No;No;No;Si;No;No;13.799264;-88.2799;874;0;No;Si;Si;No;Si;Si;22;145;0.29304;1.47
1;Mujer;0.2;200;6;No;No;No;No;No;Si;No;No;13.4813;-88.1017;146;0;Si;Si;Si;No;Si;Si;24;52;0;0.08
1;Mujer;0.5;400;5.8;No;No;No;Si;No;Si;No;Si;13.3318756;-88.687538;9;25;Si;Si;Si;No;No;Si;22;52;0.39424;2.35
1;Hombre;0.35;300;5;No;Si;No;No;No;No;No;No;13.777191;-89.14259;539;0;Si;Si;Si;Si;Si;No;20;52;0.4576;0.5808
1;Mujer;1;500;7;No;No;No;No;No;Si;No;No;13.38302354;-88.6546586;58;0;Si;Si;Si;Si;Si;Si;21;25;0.1188;2.09
1;Hombre;0.3;300;12;No;Si;No;No;No;Si;No;No;13.5228;-88.4319;580;0;No;No;Si;No;Si;Si;24;10;3.16712;4.5
1;Mujer;0.5;400;4;Si;Si;No;Si;No;No;No;Si;13.296972;-88.552321;26;0;Si;Si;Si;No;No;Si;29;39;0.38104;2.2968
1;Hombre;1;400;6;No;No;No;No;No;Si;No;No;13.5414;-88.1013;256;0;Si;Si;Si;No;Si;Si;30;8;0.17864;0.65
1;Hombre;2;1800;8;Si;Si;No;No;No;No;No;No;13.687671;-89.436964;920;0;Si;No;No;Si;Si;Si;23;133;1.0912;5.59856
1;Mujer;0.35;400;6;Si;No;No;No;No;Si;No;No;13.584613;-88.572157;29;0;Si;Si;Si;Si;Si;Si;29;149;0.40656;2.11024
1;Hombre;2.1;1000;7;No;Si;No;No;No;No;No;No;13.81502667;-89.09967499;553;0;Si;Si;Si;Si;Si;No;29;26;1.5532;3.3396
1;Hombre;0.7;500;5;No;Si;No;No;No;No;No;No;13.7776497;-89.162414;492;0;Si;Si;Si;Si;Si;No;25;19;0.4048;0.80432
1;Mujer;0.3;300;5;No;No;No;No;No;Si;No;No;13.7840352;-88.099312;520;0;Si;Si;Si;Si;Si;Si;25;91;0.1144;0.43
1;Hombre;0.5;400;5;No;Si;No;No;No;No;No;No;13.7432511;-88.945829;709;0;Si;Si;No;Si;Si;Si;28;89;0.23056;1.59
1;Mujer;0.4;125;14;No;Si;No;No;No;Si;No;No;13.5332934;-88.408855;509;0;Si;Si;No;Si;Si;Si;20;12;0.38456;2.15
1;Hombre;0.35;150;6;No;Si;No;No;No;Si;No;No;13.791061;-89.877045;477;0;Si;No;Si;Si;Si;No;27;67;0.32384;2.60792
1;Hombre;0.06;60;6;No;No;No;No;No;Si;No;No;13.9001862;-88.112952;825;0;Si;Si;Si;Si;Si;Si;21;131;0.0132;0.088
1;Mujer;1;400;8;No;No;No;No;No;Si;No;No;13.5876763;-88.452938;396;0;Si;Si;Si;Si;Si;Si;25;28;0.08008;1.23
1;Hombre;0.7;250;7;No;No;No;No;Si;Si;No;No;13.7820707;-89.119029;610;0;Si;Si;Si;Si;Si;No;29;122;1.2056;1.1792
1;Hombre;3.06;2000;6;No;Si;No;No;No;Si;No;No;13.9117;-89.829;849;0;Si;Si;Si;Si;Si;No;30;94;6.59736;31.10096
1;Hombre;0.6;600;5;No;Si;No;No;No;Si;No;No;13.477103;-88.559569;812.713379;0;Si;Si;Si;Si;Si;No;30;9;0.30888;1.42648
1;Hombre;2.19;1400;6;No;Si;No;No;No;Si;No;No;13.9081;-89.8261;882;0;Si;Si;Si;Si;Si;No;23;10;2.34168;10.46584
1;Hombre;0.4;350;6;No;Si;No;No;No;Si;No;No;13.9115;-89.8296;858;0;Si;Si;Si;Si;Si;No;23;134;0.07656;0.308
1;Hombre;0.7;700;5;No;Si;No;No;No;No;No;No;13.9392;-89.7368;854;0;Si;Si;Si;Si;Si;No;30;58;0.47608;2.50008
1;Hombre;0.7;400;5;No;Si;No;No;No;No;No;No;13.9206;-89.7431;1081;0;Si;Si;Si;Si;Si;No;30;53;0.30888;1.95976
1;Hombre;1.17;800;6;No;Si;No;No;No;No;No;No;13.9393;-89.7366;850;0;Si;Si;Si;Si;Si;No;29;47;0.35288;1.73536
1;Hombre;1.88;1600;6;No;Si;No;No;No;Si;No;No;13.952;-89.7535;792;0;Si;Si;Si;Si;Si;No;25;97;0.19712;0.836
1;Hombre;0.45;400;6;No;Si;No;No;No;No;No;No;13.472511;-88.554775;844.755371;0;Si;Si;Si;Si;Si;No;30;52;0.4048;2.30384
1;Hombre;1.4;800;7;No;No;No;No;No;Si;No;No;13.477184;-88.557883;838.891113;0;Si;Si;Si;Si;Si;No;22;77;0.26136;1.13608
1;Hombre;1.92;1600;5;No;Si;No;No;No;Si;No;No;13.947;-89.7549;778;0;Si;Si;Si;Si;Si;No;28;89;0.1672;0.88792
1;Hombre;4.75;3200;5;No;Si;No;No;No;Si;No;No;13.474195;-88.562206;745.705078;0;Si;Si;Si;Si;Si;No;26;96;0.23936;1.45112
1;Hombre;2.1;600;5;No;Si;No;No;No;No;No;No;13.480453;-88.5546;923.788818;0;Si;Si;Si;Si;Si;No;29;6;0.49984;2.99208
1;Mujer;0.35;275;4;No;Si;No;No;No;Si;No;No;13.7855;-89.8738;458;0;Si;No;Si;Si;Si;No;28;74;0.176;1.78528
1;Mujer;1.28;300;7;No;Si;No;No;No;Si;No;No;13.8022;-89.8831;624;0;Si;No;Si;Si;Si;No;20;40;0.20328;1.9288
1;Hombre;0.92;100;7;No;Si;No;No;No;Si;No;No;13.8014;-89.8762;562;0;Si;No;Si;Si;Si;No;26;17;0.1144;0.81752
1;Hombre;0.36;210;7;No;Si;No;No;No;No;No;No;13.792;-89.8628;586;0;Si;No;Si;Si;Si;No;20;4;0.10296;0.67936
1;Hombre;1.31;800;5;No;Si;No;No;No;Si;No;No;13.7977;-89.8781;552;0;Si;No;Si;Si;Si;No;25;38;3.96088;2.37
1;Hombre;1.4;1200;7;No;No;No;No;Si;Si;No;No;13.9275;-89.8129;758;0;No;Si;Si;Si;No;No;26;131;1.81192;9.56208
1;Hombre;0.13;100;5;No;Si;No;No;No;No;No;No;13.80113;-89.86276;624;0;Si;No;Si;Si;Si;No;25;41;0.24112;1.16648
1;Hombre;1.58;1600;5;No;Si;No;No;No;No;No;No;13.8066;-89.8619;693;0;Si;Si;Si;Si;Si;No;27;97;0.39512;2.7392
1;Hombre;0.7;380;5.6;No;Si;No;No;No;Si;No;No;13.7894;-89.8481;576;11.84;Si;No;Si;Si;Si;No;21;99;0.10648;1.0136
1;Mujer;1;600;7;No;Si;No;No;No;Si;No;No;13.8067;-89.8786;601;0;Si;No;Si;Si;Si;No;27;30;0.09856;1.16472
1;Hombre;0.7;600;7;No;Si;No;No;No;No;No;No;13.814;-89.8703;768;0;Si;Si;Si;Si;Si;No;27;107;0.3432;2.13888
1;Mujer;1.31;1000;8;No;Si;No;No;No;Si;No;No;13.7827;-89.8502;631;0;Si;Si;Si;Si;Si;No;27;79;0.54824;5.27512
1;Hombre;3.12;2000;5;No;Si;No;No;No;Si;No;No;13.7999;-89.8777;545;0;Si;Si;Si;Si;Si;No;25;83;0.71896;7.70448
1;Hombre;1.4;1000;5;No;Si;No;No;No;Si;No;No;13.71254;-89.440208;537.973022;0;No;Si;Si;Si;Si;No;22;100;0.2816;1.79432
1;Hombre;0.7;560;5;No;Si;No;No;No;Si;No;No;13.8214;-89.9454;635;0;No;Si;Si;Si;Si;No;24;85;0.15752;0.9768
1;Hombre;0.35;300;5;No;Si;No;No;No;Si;No;No;13.8211;-89.9452;629;0;No;Si;Si;Si;Si;No;23;35;0.09504;0.52448
1;Hombre;2.1;1400;5;No;Si;No;No;No;Si;No;No;13.8192;-89.9463;616;0;No;Si;Si;Si;Si;No;23;136;0.1232;0.82456
1;Hombre;1.27;800;5;No;Si;No;No;No;Si;No;No;13.8215;-89.9481;660;0;No;Si;Si;Si;Si;No;25;103;0.11792;0.72776
1;Hombre;0.5;600;5;No;Si;No;No;No;Si;No;No;13.760142;-89.730071;469;0;No;Si;Si;Si;Si;No;21;4;0.20328;1.37016
1;Hombre;0.5;500;5;No;Si;No;No;No;Si;No;No;13.8138;-89.9584;459;0;No;Si;Si;Si;Si;No;23;125;0.12496;0.748
1;Hombre;0.35;400;5;No;Si;No;No;No;Si;No;No;13.8094;-89.956;538;0;Si;Si;Si;Si;No;No;25;146;0.13376;0.83688
1;Hombre;0.28;300;5;No;Si;No;No;No;Si;No;No;13.8165;-89.9724;292;0;No;Si;Si;Si;Si;No;22;117;0.06248;0.30712
1;Hombre;0.4;400;5;No;Si;No;No;No;Si;No;No;13.747304;-89.727526;416.87793;0;Si;Si;Si;Si;Si;No;25;131;0.05016;0.21912
1;Hombre;0.35;150;5;No;Si;No;No;No;Si;No;No;13.8124;-89.9586;458;0;Si;Si;Si;Si;No;No;29;14;0.13992;0.89056
1;Hombre;0.66;500;5;No;Si;No;No;No;Si;No;No;13.747552;-89.727462;408.569824;0;Si;Si;Si;Si;No;No;30;50;0.22352;1.41944
1;Hombre;0.46;400;5;No;Si;No;No;No;Si;No;No;13.813;-89.9569;522;0;Si;Si;Si;Si;No;No;29;39;0.15488;1.00056
1;Mujer;0.5;300;5;No;Si;No;No;No;No;No;No;13.8088;-89.7984;948;0;Si;No;Si;Si;Si;No;23;96;0.2112;1.47056
1;Hombre;0.35;350;8;No;Si;No;No;No;No;No;No;13.8113;-89.7988;978;0;Si;No;Si;Si;Si;No;23;124;0.24376;1.25488
1;Hombre;1.66;1000;5;No;Si;No;No;No;No;No;No;13.8137;-89.8001;1012;0;Si;No;Si;Si;Si;No;27;86;3.02368;2.9568
1;Hombre;0.69;400;5;No;Si;No;No;No;No;No;No;13.8136;-89.7979;1015;0;Si;No;Si;Si;Si;No;20;98;0.25256;1.23992
1;Mujer;0.65;400;4;No;Si;No;No;No;No;No;No;13.8154;-89.7979;1030;0;Si;No;Si;Si;Si;No;23;71;0.26928;1.50328
1;Mujer;0.44;288;8;No;Si;No;No;No;No;No;No;13.8138;-89.7988;1018;0;Si;No;No;Si;Si;No;30;57;0.27192;1.00736
1;Hombre;0.49;300;5;No;Si;No;No;No;No;No;No;13.8123;-89.8;983;0;Si;Si;Si;Si;Si;No;20;20;0.12232;1.09976
1;Hombre;1.26;1000;7;No;No;No;No;No;Si;No;No;14.0077;-89.6999;687;100;Si;No;Si;Si;Si;Si;29;12;1.936;5.53344
1;Mujer;2.12;1600;7;No;No;No;No;No;Si;No;No;14.0125;-89.7003;676;0;Si;No;Si;Si;Si;No;26;74;1.77848;5.07584
1;Hombre;5;4600;4;No;Si;No;No;No;No;Si;No;13.8993;-89.5712;1064;0;Si;No;Si;Si;Si;No;23;58;4.95176;14.02368
1;Hombre;5.03;3600;4.5;No;No;No;No;Si;Si;No;No;13.7293;-89.5007;640;0;Si;No;Si;Si;No;No;21;25;0.9592;4.46072
1;Mujer;0.35;250;5;Si;Si;No;No;No;Si;No;No;13.7704;-89.4749;494;0;Si;No;Si;Si;Si;No;23;57;0.18216;0.6732
1;Hombre;0.5;450;8;No;Si;No;No;No;Si;No;No;13.7469;-89.6111;555;0;Si;Si;Si;No;No;Si;26;111;1.20208;4.85
1;Hombre;2.1;1550;4.2;No;Si;No;No;No;Si;No;No;13.7437;-89.525;600;41.94;Si;No;Si;No;No;No;22;149;0.75416;2.97616
1;Hombre;2.1;1350;7.4;Si;Si;No;No;No;No;No;No;13.7411;-89.669;399;29.63;Si;Si;Si;No;No;Si;24;54;3.49712;14.38
1;Hombre;1;925;7;No;Si;No;No;No;No;Si;No;13.7758;-89.6569;600;0;Si;Si;Si;No;No;Si;21;90;1.97824;6.11776
1;Hombre;0.7;800;5;No;No;No;No;No;Si;No;No;13.6967;-89.5371;700;0;Si;No;Si;Si;No;No;27;110;0.37224;1.53296
1;Hombre;1.5;1300;5;No;No;No;No;No;Si;No;No;13.6759;-89.5517;590;0;Si;No;Si;No;Si;No;25;149;0.34672;1.5576
1;Hombre;3.5;3100;3;No;No;No;No;No;Si;No;No;13.6795;-89.5505;588;0;Si;Si;Si;Si;No;No;28;114;1.6016;8.0784
1;Hombre;0.35;400;5;No;No;No;No;No;Si;No;No;13.6913;-89.5295;726;0;Si;Si;Si;No;Si;No;20;49;0.21648;0.93368
1;Hombre;4.82;1800;4;No;No;No;No;No;Si;No;No;13.6861;-89.5247;791;0;Si;No;Si;No;No;No;29;17;0.55352;2.15864
1;Hombre;0.35;350;5;No;No;No;No;No;Si;No;No;13.6815;-89.5367;663;0;Si;No;Si;No;No;No;22;127;0.1848;0.6424
1;Hombre;0.35;275;5;No;No;No;No;No;Si;No;No;13.6664;-89.5624;646;0;Si;No;Si;Si;Si;No;28;127;0.13992;0.594
1;Hombre;4.2;2700;7;No;Si;No;No;No;No;No;No;13.7976;-89.7758;709;0;Si;Si;Si;Si;Si;No;23;144;6.95024;29.8672
1;Hombre;2.26;1575;7;No;No;No;No;Si;Si;No;No;13.7856;-89.7664;711;0;Si;Si;Si;Si;Si;No;24;47;1.98352;9.98536
1;Hombre;1.71;1597;7;No;No;No;No;Si;Si;No;No;13.7752;-89.7682;644;0;Si;Si;Si;Si;Si;No;26;31;3.66696;16.17176
1;Hombre;2.27;1462;7;No;Si;No;No;No;Si;No;No;13.7755;-89.7711;650;0;Si;Si;Si;Si;Si;No;20;12;3.2164;13.88992
1;Hombre;0.7;625;6;No;Si;No;No;No;No;No;No;13.7993;-89.782;759;0;Si;Si;Si;Si;Si;No;20;117;1.21352;6.07464
1;Hombre;1.4;800;6.1;No;Si;No;No;No;No;Si;No;13.46779;-88.545317;923;43.75;Si;Si;Si;No;Si;Si;21;48;0.12408;3.5
1;Hombre;4.89;4606;5.9;No;No;No;No;Si;Si;No;No;13.665129;-89.439548;1011.89025;0;Si;No;No;Si;Si;Si;25;26;6.5736;33.352
1;Hombre;2.5;2000;5;No;No;No;No;Si;Si;No;No;13.75422;-88.209925;1025.59863;0;Si;Si;Si;Si;Si;Si;26;122;3.34136;17.38
1;Mujer;1.5;780;5;No;Si;No;No;No;No;Si;No;13.429705;-88.562684;339.802673;48.72;Si;Si;Si;Si;Si;Si;28;45;0.11968;2.14
1;Mujer;0.7;750;5;No;No;Si;No;No;Si;No;No;13.635396;-89.861346;2.651794;0;No;Si;Si;Si;No;No;26;149;0.21032;1.83288
1;Mujer;0.7;400;4;No;No;No;No;Si;Si;No;No;13.742267;-88.215063;971;0;Si;Si;Si;Si;Si;Si;23;116;0.79112;3.564
1;Mujer;0.5;300;5;No;No;Si;No;No;Si;Si;No;13.656;-88.693;378;0;Si;Si;No;No;No;Si;22;20;0.14696;1.07
1;Hombre;1.05;320;4.9;No;Si;No;No;No;No;No;No;13.589253;-88.953141;447;37.5;Si;Si;Si;Si;Si;No;26;110;0.1848;1.23
1;Hombre;0.7;85;4.6;No;Si;No;No;No;No;No;No;13.594306;-88.966777;352.835327;41.18;Si;Si;Si;Si;Si;No;21;60;0.308;2.82
