Sexo_productor;Area_Ha;Cantidad_plantas_patron;Cantidad_plantas_injerto;Edad_plantas_patron;Edad_plantas_injerto;Densidad_plantas_Ha;Aluviales;Andisoles;Grumosoles;Halomorficos;Latosoles_arcillosos_acidos;Latosoles_arcillo_rojizos;Litosoles;Regosoles;Latitud;Longitud;Altura;Porcentaje_injertacion;Injertacion;Aplica_poda;Maneja_sombra;Fertilizacion_organica;Fertilizacion_quimica;Plagas_enfermedades;AT;Perdidas_qq;Produccion_qq
0;1.4;800.0;0.0;6.0;;571.43;0;1;0;0;0;0;1;0;13.434602;-88.565987;369.818237;0.00;0;1;0;1;0;1;1;0.19184;2.77
0;3.14;1570.0;0.0;6.0;;500.00;1;1;0;0;0;0;0;0;13.697476;-89.392366;972.848145;0.00;0;1;1;1;1;1;0;1.628;2.5256
1;0.55;30.0;0.0;6.0;;54.55;0;1;0;0;0;0;0;0;13.608;-88.911;793.377;0.00;0;;;;;;0;0.10032;0.73
0;0.67;640.0;0.0;5.0;;955.22;1;0;0;0;0;1;0;0;13.791675;-90.039522;29.974182;0.00;0;0;1;1;1;1;0;0.18216;1.11936
0;0.3;200.0;0.0;7.0;;666.67;1;0;0;0;0;1;0;0;13.6004;-88.579;33.8362;0.00;0;;;;;;0;0.14784;1.08
0;3.5;3000.0;0.0;3.7;;857.14;1;0;0;0;0;1;0;0;13.876059;-90.061395;103;0.00;0;0;1;1;1;0;0;0.1584;1.08944
0;1;800.0;0.0;5.0;;800.00;0;0;0;0;1;1;0;0;13.280346;-88.45407;2.075043;0.00;0;1;1;1;1;0;1;0.91608;4.67
0;0.7;250.0;0.0;6.0;;357.14;0;1;0;0;0;0;1;0;13.4382;-88.5561;495;0.00;0;1;1;1;0;1;0;0.08184;0.9
0;0.7;320.0;80.0;7.0;3.0;571.43;0;1;0;0;0;1;0;0;13.510061;-88.560028;693;20.00;1;1;1;1;1;1;1;0.06248;1.63
0;4.2;2700.0;0.0;6.0;;642.86;0;1;0;0;0;1;0;0;13.759257;-89.838287;441.87439;0.00;0;0;1;1;1;1;0;0.2024;0.79288
0;1.4;1350.0;0.0;6.0;;964.29;0;0;0;0;0;1;0;0;13.710871;-89.783659;188.793945;0.00;0;1;1;1;1;1;0;0.90992;5.17088
0;1.4;1200.0;0.0;7.0;;857.14;0;1;0;0;0;0;0;0;13.605445;-88.903298;851;0.00;0;1;1;1;1;1;1;0.22528;8.46
0;0.44;221.0;0.0;6.0;;502.27;0;1;0;0;0;0;0;0;13.812695;-89.868521;735.738281;0.00;0;1;0;1;1;1;0;0.14256;1.18856
0;2;1800.0;0.0;6.0;;900.00;0;1;0;0;0;0;0;0;13.6683;-88.8768;692;0.00;0;;;;;;0;0.8536;6.33
0;3;3000.0;0.0;6.0;;1000.00;0;1;0;0;0;0;0;0;13.324597;-88.571353;32.748474;0.00;0;1;1;1;1;0;1;3.95296;23.584
0;1.5;1200.0;0.0;9.0;;800.00;0;1;0;0;0;0;1;0;13.625244;-88.840834;959.49939;0.00;0;1;1;0;0;0;1;0.8932;5.84
0;1.4;1450.0;0.0;6.0;;1035.71;0;1;0;0;0;0;1;0;13.755254;-89.68606;465;0.00;0;1;1;1;0;0;1;0.80168;2.5564
0;0.7;320.0;80.0;5.0;4.0;571.43;0;1;0;0;0;0;0;0;13.524599;-88.951509;145;20.00;1;1;1;1;1;1;1;0.04488;0.5
0;0.4;300.0;0.0;6.0;;750.00;0;1;0;0;0;0;1;0;13.489391;-88.40175;770;0.00;0;0;1;0;0;1;1;0.35992;1.85
0;0.25;200.0;0.0;5.0;;800.00;0;0;0;0;1;1;0;0;13.4454;-88.1242;960;0.00;0;1;1;1;1;1;1;0.08448;0.594
0;0.4;280.0;0.0;5.0;;700.00;1;1;0;0;0;0;0;0;13.4231;-88.9191;-1.61426;0.00;0;;;;;;0;1.38336;9.4
0;0.4;200.0;200.0;6.0;5.0;1000.00;1;0;0;1;0;0;0;1;13.301803;-88.756501;-2.694672;50.00;1;1;1;1;1;0;1;0.38544;2.09
0;1.4;650.0;200.0;5.0;5.0;607.14;0;1;0;0;0;0;0;0;13.5643;-88.8611;874;23.53;1;;;;;;0;0.95216;7.05
0;0.7;500.0;0.0;6.0;;714.29;0;1;0;0;0;1;0;0;13.639175;-88.752496;254;0.00;0;;;;;;0;0.33616;2.34
0;0.2;60.0;0.0;7.0;;300.00;0;1;0;0;0;0;0;0;13.441648;-88.557435;473;0.00;0;;;;;;0;0.066;0.65
0;1.32;950.0;150.0;4.0;3.0;833.33;0;1;0;0;0;0;1;0;13.51358;-89.3555;1038;13.64;1;1;0;1;1;1;1;0.1892;0.54208
0;2;0.0;1600.0;;6.0;800.00;0;0;0;0;0;1;0;0;14.192946;-89.346645;601.593678;100.00;1;1;1;1;1;1;0;5.83968;16.68832
0;0.7;300.0;0.0;4.0;;428.57;0;0;0;0;1;1;0;0;13.759283;-88.204726;960;0.00;0;1;1;1;1;1;1;0.18128;1.078
0;0.98;1050.0;0.0;4.0;;1071.43;0;1;0;0;0;0;0;0;13.9167583;-89.7582542;876;0.00;0;1;1;1;1;1;0;0.21384;1.34112
0;5.19;4332.0;0.0;3.0;;834.68;1;1;0;0;0;0;0;0;13.696936;-89.437625;665.56799;0.00;0;1;0;1;1;1;0;0.1672;0.85448
0;0.7;700.0;0.0;4.0;;1000.00;1;1;0;0;0;0;0;0;13.738766;-89.677703;405;0.00;0;1;1;1;0;0;0;1.166;5.40848
0;0.63;450.0;0.0;5.0;;714.29;0;1;0;0;0;0;0;0;13.771849;-89.71612;484.988342;0.00;0;1;0;1;1;1;0;0.02024;0.08976
1;0.35;300.0;0.0;6.0;;857.14;0;1;0;0;0;0;0;0;13.7369;-89.7255;355;0.00;0;1;1;1;1;1;0;0.27368;1.51008
0;0.01;10.0;0.0;6.0;;1000.00;0;0;0;1;0;1;0;1;13.328848;-88.688652;4.441345;0.00;0;;;;;;0;0.06424;0.35
0;15.81;12710.0;0.0;3.3;;803.92;0;1;0;0;0;1;0;0;13.927223;-89.810899;560;0.00;0;1;1;1;1;1;0;3.26128;14.35016
0;0.7;650.0;0.0;4.0;;928.57;0;1;0;0;0;0;1;0;13.4795;-88.556136;883.930298;0.00;0;1;1;0;1;1;1;0.32472;1.8172
0;0.04;40.0;0.0;5.0;;1000.00;1;0;0;1;0;0;0;1;13.302923;-88.743393;0.131836;0.00;0;;;;;;1;0.1584;0.87
0;1.4;810.0;20.0;7.0;3.0;592.86;0;1;0;0;0;0;1;0;13.483245;-88.562457;800;2.41;1;1;0;1;0;1;1;0.11792;4.53
0;2.1;500.0;1500.0;5.0;4.0;952.38;1;0;0;0;0;1;0;0;13.4000373;-88.7473836;23;75.00;1;1;1;1;1;1;0;0.44;3.5
0;20;0.0;22000.0;;3.0;1100.00;0;1;0;0;0;0;1;0;13.765441;-89.689892;500;100.00;1;1;1;1;1;1;1;2.35928;5.97872
0;0.5;450.0;50.0;6.0;4.0;1000.00;0;0;0;0;0;1;0;0;13.441243;-88.69044;13.865112;10.00;1;1;1;1;0;1;1;0.55264;2.9
0;1;700.0;200.0;6.0;3.0;900.00;0;1;0;0;0;0;1;0;13.615523;-88.816828;854.332886;22.22;1;1;1;1;1;1;1;0.43208;2.86
0;0.7;777.0;0.0;4.0;;1110.00;0;1;0;0;0;1;1;0;13.711939;-89.559615;531.781811;0.00;0;1;0;1;1;0;0;0.4136;1.75824
0;0.8;700.0;0.0;4.0;;875.00;0;1;0;0;0;0;0;0;13.484501;-88.355326;906.84132;0.00;0;1;1;1;1;1;1;0.36168;1.82
1;0.7;320.0;50.0;6.0;5.0;528.57;0;1;0;0;0;0;0;0;13.468408;-88.878656;34;13.51;1;;;;;;1;0.80696;5.6
1;0.3;200.0;0.0;6.0;;666.67;0;0;0;0;1;1;0;0;13.6537;-88.818;529.582;0.00;0;;;;;;0;0.13112;1.02
0;0.09;100.0;0.0;4.0;;1111.11;0;0;0;0;0;1;0;0;13.790658;-88.166884;789;0.00;0;1;1;1;0;1;1;0.14168;0.2
0;0.58;528.0;0.0;6.0;;910.34;0;1;0;0;0;0;0;0;13.791484;-89.704276;601.705078;0.00;0;1;0;1;0;1;0;0.44;3.7828
0;0.27;150.0;0.0;6.0;;555.56;0;1;0;0;0;1;1;0;13.712177;-89.561182;509.039795;0.00;0;1;0;1;1;0;0;0.2244;0.79992
0;3.26;340.0;3060.0;5.0;4.0;1042.94;0;0;1;0;0;1;0;0;13.645024;-89.89072;-12.452362;90.00;1;0;1;1;1;0;0;3.51736;19.38552
0;3.58;1275.0;0.0;3.0;;356.15;0;0;0;0;1;1;0;0;13.699389;-89.470698;811;0.00;0;1;0;0;1;1;0;0.12584;0.60104
0;3.5;2500.0;0.0;6.0;;714.29;0;1;0;0;0;0;0;0;13.497921;-88.327275;828;0.00;0;1;1;1;1;1;1;2.6224;12.8596
1;0.7;500.0;0.0;4.2;;714.29;0;0;0;0;0;1;0;0;13.922138;-89.426508;724.736206;0.00;0;1;0;0;1;1;1;0.02464;0.0968
0;2.5;1000.0;100.0;5.0;1.0;440.00;0;1;0;0;0;0;0;0;13.438144;-88.319016;672.227295;9.09;1;1;1;1;1;1;1;1.57608;7.9
0;2;600.0;400.0;6.0;5.0;500.00;0;1;0;0;0;1;1;0;13.339078;-88.473705;94.047546;40.00;1;1;1;1;0;1;0;0.14256;1.94
1;0.25;150.0;0.0;4.0;;600.00;0;0;0;0;1;1;0;0;13.757402;-88.205695;1028.8142;0.00;0;1;1;1;1;1;1;0.05016;0.22
0;17.5;0.0;19472.0;;4.2;1112.69;1;1;0;0;0;0;0;0;13.421945;-89.080355;10.154297;100.00;1;1;1;1;1;1;1;13.31528;35.662
0;0.27;250.0;0.0;4.0;;925.93;0;0;0;0;1;1;0;0;13.6058;-88.4498;323.41;0.00;0;1;1;1;1;1;1;0.08888;0.47168
0;0.38;241.0;0.0;5.0;;634.21;0;1;0;0;0;0;0;0;13.814627;-89.870282;750.486572;0.00;0;1;0;0;1;1;0;0.1232;0.94424
1;0.45;400.0;100.0;4.0;2.0;1111.11;1;0;1;0;0;1;0;0;13.459933;-88.124994;98.99519;20.00;1;1;1;1;1;1;1;0.02376;0.12
1;0.6;300.0;0.0;4.0;;500.00;0;0;0;0;1;1;0;0;13.741268;-88.214612;1105.47204;0.00;0;1;1;1;1;1;1;0.06512;0.22
0;0.7;450.0;0.0;7.0;;642.86;0;1;0;0;0;0;0;0;13.459;-88.5549;684.138;0.00;0;;;;;;0;0.10736;1.88
0;0.45;486.0;0.0;6.0;;1080.00;0;1;0;0;0;1;1;0;13.711835;-89.558135;523;0.00;0;1;1;1;1;0;0;0.20416;0.95656
1;0.5;400.0;0.0;6.0;;800.00;0;1;0;0;0;0;0;0;13.771023;-89.719056;513;0.00;0;1;0;1;1;1;0;0.30888;0.3168
0;0.18;100.0;0.0;5.0;;555.56;0;0;1;0;0;1;0;0;13.62921;-89.867057;4.695068;0.00;0;0;1;1;1;0;0;0.06072;0.3432
0;0.35;200.0;0.0;6.0;;571.43;1;0;0;0;0;1;0;0;13.59862;-88.604962;35;0.00;0;;;;;;0;0.17424;1.26
0;1.05;1150.0;0.0;5.0;;1095.24;0;1;0;0;0;1;1;0;13.668251;-88.825588;802.359131;0.00;0;0;1;0;0;0;0;0.39336;2.34
0;1.4;0.0;1000.0;;4.0;714.29;1;0;0;1;0;0;0;1;13.2258;-88.48086;96;100.00;1;1;1;1;1;1;1;0.57464;3.85
0;2;1500.0;0.0;21.7;;750.00;0;1;0;0;0;1;1;0;13.42933;-88.50669;427.509033;0.00;0;1;1;1;0;1;1;0.23584;5.47
0;0.3;300.0;0.0;4.0;;1000.00;0;1;0;0;0;0;0;0;13.475895;-88.396918;695.451904;0.00;0;1;1;0;0;1;1;0.4268;2.05
1;0.35;150.0;0.0;5.0;;428.57;0;1;0;0;0;1;1;0;13.211331;-88.285064;150;0.00;0;1;1;1;0;1;1;0.0704;0.73
0;3.15;600.0;0.0;5.0;;190.48;1;0;0;0;0;1;1;0;13.687456;-89.639854;294;0.00;0;1;1;1;1;0;1;1.08152;4.48
1;0.11;100.0;0.0;5.0;;909.09;0;0;0;0;1;1;0;0;13.96741;-88.197779;900.636455;0.00;0;;;;;;0;0.06952;0.2
0;0.06;60.0;0.0;6.0;;1000.00;0;0;0;0;0;1;0;0;13.438224;-88.682763;38.640991;0.00;0;;;;;;0;0.16016;0.88
1;0.7;700.0;0.0;5.0;;1000.00;0;0;1;0;0;1;0;0;13.634534;-89.861754;2.525696;0.00;0;0;1;1;1;0;0;0.3256;1.85768
1;4.5;2000.0;3000.0;6.5;5.0;1111.11;1;0;1;0;0;0;0;0;13.6476;-89.7704;94.4353;60.00;1;1;1;1;1;1;0;7.56712;37.30496
1;1.5;1450.0;50.0;5.0;3.0;1000.00;0;0;0;0;0;1;0;0;13.536038;-88.358298;485.97168;3.33;1;0;0;1;0;1;1;0.7128;3.85
0;1.08;1200.0;0.0;5.0;;1111.11;0;0;0;0;0;1;0;0;13.865179;-88.12899;453;0.00;0;1;1;1;0;1;1;0;0.4
0;11.9;6800.0;0.0;4.0;;571.43;0;1;0;0;0;0;0;0;13.799623;-89.811135;748.04895;0.00;0;1;0;1;1;1;0;0.44792;2.2176
0;0.4;300.0;50.0;6.0;4.0;875.00;0;1;0;0;0;1;0;0;13.525084;-88.434444;573.960815;14.29;1;1;1;0;1;1;1;0.56584;3.404
0;1.4;1200.0;0.0;5.0;;857.14;0;1;0;0;0;0;0;0;13.729562;-89.482372;724.025024;0.00;0;1;0;1;1;1;0;1.56464;8.5272
0;0.42;390.0;0.0;4.0;;928.57;1;0;1;0;0;1;0;0;13.623124;-89.750773;88.040466;0.00;0;1;1;1;1;1;0;0.81576;5.10752
0;1.05;0.0;900.0;;4.0;857.14;0;1;0;0;0;1;0;0;13.998774;-89.552399;681;100.00;1;1;1;1;1;0;0;4.01984;12.57344
1;0.63;629.0;0.0;6.0;;998.41;0;0;0;0;0;0;1;0;13.762183;-89.648302;574.602539;0.00;0;1;1;1;0;0;1;1.08064;3.29648
0;1;260.0;80.0;5.0;4.0;340.00;0;0;0;0;1;1;0;0;13.509086;-89.097054;224;23.53;1;1;1;1;1;1;1;0.07656;0.45
0;1;500.0;0.0;6.0;;500.00;0;1;0;0;0;1;0;0;13.629349;-88.81617;650;0.00;0;;;;;;0;0.39248;2.6
0;0.2;50.0;0.0;7.0;;250.00;0;1;0;0;0;0;0;0;13.4571;-88.5478;710;0.00;0;;;;;;0;0.06248;0.62
0;3.29;2200.0;0.0;4.4;;668.69;0;1;0;0;0;0;0;0;13.814041;-89.870158;761.732352;0.00;0;1;1;1;1;1;0;0.5016;5.33176
0;0.7;430.0;0.0;7.0;;614.29;0;1;0;0;0;0;0;0;13.504859;-88.43627;730.068359;0.00;0;;;;;;0;0.06512;1.68
0;2;2000.0;0.0;6.0;;1000.00;0;1;0;0;0;1;0;0;13.565755;-88.537313;216.844543;0.00;0;1;1;0;1;1;1;1.58224;8.06576
1;1.2;758.0;0.0;5.0;;631.67;0;1;0;0;0;1;0;0;13.806513;-89.919827;520.1604;0.00;0;1;1;1;1;0;0;0.17776;1.08944
0;0.7;450.0;0.0;7.0;;642.86;0;1;0;0;0;0;0;0;13.494781;-88.471164;962.280029;0.00;0;;;;;;0;0.06952;1.75
0;5.26;5425.0;0.0;3.5;;1031.37;0;0;0;0;0;1;0;0;13.922483;-89.440671;832;0.00;0;1;0;0;1;1;1;1.90432;9.22592
0;0.4;50.0;0.0;6.0;;125.00;0;1;0;0;0;0;0;0;13.602;-88.9524;532.408;0.00;0;;;;;;1;0.05632;0.3
0;0.54;400.0;0.0;6.0;;740.74;0;0;0;1;0;1;0;1;13.231931;-88.252731;521.823242;0.00;0;1;1;1;1;1;1;0.63096;2.2
0;0.4;200.0;0.0;4.5;;500.00;1;1;0;0;0;0;0;0;13.4355;-88.9644;28.9042;0.00;0;;;;;;1;0.01144;0.12
0;0.09;100.0;0.0;5.0;;1111.11;0;0;0;0;0;1;0;0;13.793235;-88.168001;764;0.00;0;1;1;1;0;1;1;0.264;0.0528
0;2.5;1970.0;30.0;6.0;4.0;800.00;0;0;0;0;1;1;0;0;13.517144;-88.389494;503.944214;1.50;1;1;1;0;1;1;1;0.67936;3.8
0;0.45;500.0;0.0;4.0;;1111.11;0;0;0;0;0;1;0;0;13.913397;-88.1132;747;0.00;0;1;1;1;1;1;1;0.10032;0.5
0;1;1000.0;0.0;6.0;;1000.00;0;0;1;0;0;1;1;0;13.679878;-88.597508;300.044556;0.00;0;;;;;;0;0.66;4.43
0;14.7;10500.0;0.0;6.0;;714.29;0;1;0;0;0;0;0;0;13.3945;-88.5412;660;0.00;0;0;1;1;0;1;1;1.03488;6.53
0;13.1;6184.0;1600.0;4.7;4.0;594.20;1;1;0;0;0;0;0;0;13.710701;-89.423037;528.856445;20.55;1;1;0;1;1;1;1;7.15528;35.85384
0;2.19;1500.0;0.0;4.0;;684.93;0;1;0;0;0;0;0;0;13.451654;-88.382268;420.908709;0.00;0;1;1;0;1;1;1;0.4312;2.5
0;1.76;1164.0;0.0;5.0;;661.36;0;1;0;0;0;1;0;0;13.929613;-89.801995;747.797119;0.00;0;1;1;1;1;1;0;0.28424;1.34288
0;0.5;500.0;0.0;4.0;;1000.00;0;0;0;0;0;1;0;0;13.885986;-88.167051;665;0.00;0;1;1;1;1;1;1;0;0.1056
1;0.98;1000.0;0.0;6.0;;1020.41;1;0;0;0;0;1;1;0;13.649875;-89.697439;149;0.00;0;1;1;1;1;1;0;0.83776;4.85144
0;2;1000.0;0.0;4.0;;500.00;0;0;0;0;0;1;0;0;13.738115;-88.212397;1036.86828;0.00;0;1;0;1;1;1;1;1.3332;4.51
1;0.7;500.0;0.0;6.0;;714.29;0;1;0;0;0;1;0;0;13.6129;-88.8236;790;0.00;0;1;1;1;1;1;1;0.27016;1.52
0;6.96;500.0;4500.0;7.0;5.0;718.39;0;1;0;0;0;0;0;0;13.60449;-88.944993;559;90.00;1;1;1;0;0;1;1;0.31768;10.326666
0;1.13;1200.0;0.0;6.0;;1061.95;1;0;0;0;0;1;0;0;13.75785;-90.097767;22.728699;0.00;0;0;1;1;1;0;0;1.19592;6.18288
0;0.09;100.0;0.0;5.0;;1111.11;0;0;0;1;0;1;0;1;13.312442;-88.695569;1.294342;0.00;0;;;;;;1;0.16016;0.7
0;0.3;300.0;0.0;4.0;;1000.00;0;1;0;0;0;0;0;0;13.470882;-88.369265;732.287109;0.00;0;1;1;1;0;1;1;0.34672;1.75
0;0.18;200.0;0.0;4.0;;1111.11;0;0;0;0;1;1;0;0;13.794476;-88.247477;1032.65808;0.00;0;1;0;1;1;1;1;0.27192;1.276
0;6.3;5913.0;0.0;6.0;;938.57;0;0;0;0;0;1;0;0;13.753077;-89.829236;428.010864;0.00;0;1;1;1;1;0;0;2.85032;14.894
0;1.98;1888.0;0.0;5.4;;953.54;1;1;0;0;0;0;0;0;13.731305;-89.682324;366;0.00;0;1;1;1;0;0;1;3.86848;15.13
0;1.53;1575.0;0.0;4.0;;1029.41;0;1;0;0;0;0;0;0;13.697405;-89.477933;906.447096;0.00;0;1;0;1;1;1;1;1.77056;9.15904
0;1.16;620.0;0.0;6.0;;534.48;0;1;0;0;0;1;0;0;13.76625;-89.83721;444;0.00;0;1;0;1;1;1;0;0.50512;3.33608
0;0.25;150.0;0.0;4.0;;600.00;0;0;1;0;0;1;0;0;13.72798;-88.136239;601.624673;0.00;0;1;1;1;1;1;1;0.09064;0.484
0;0.9;750.0;0.0;4.0;;833.33;0;1;0;0;0;0;1;0;13.51405;-89.35264;933;0.00;0;1;0;1;1;1;1;0.12848;0.36784
0;0.5;500.0;0.0;5.0;;1000.00;0;0;0;0;1;1;0;0;13.9214;-88.134;858.845;0.00;0;1;1;1;1;1;1;1.24608;4.432
0;163;143000.0;20000.0;52.0;4.0;1000.00;1;1;0;1;0;0;0;1;13.2896806;-88.5014207;15;12.27;1;1;1;1;1;1;1;104.29408;425
0;0.3;280.0;20.0;6.0;4.0;1000.00;0;1;0;0;0;0;0;0;13.486633;-88.408877;803.070312;6.67;1;1;1;1;0;1;1;0.8096;4.45
1;1.11;1106.0;0.0;6.0;;996.40;1;1;0;0;0;0;1;0;13.753502;-89.684466;450.568115;0.00;0;0;1;1;1;0;0;0;0.00264
1;0.35;200.0;0.0;6.0;;571.43;0;1;0;0;0;0;1;0;13.43;-88.5642;350.548;0.00;0;1;0;1;0;1;0;0.1276;1.7
0;2.44;1200.0;300.0;5.0;4.0;614.75;1;0;0;1;0;0;0;1;13.35566;-88.76073;40;20.00;1;1;1;1;1;1;1;1.37368;10.05
0;6;6000.0;0.0;5.0;;1000.00;0;0;0;0;1;1;0;0;13.441714;-88.466059;671.282837;0.00;0;1;1;0;1;0;1;3.23048;16.88808
0;0.3;200.0;0.0;6.0;;666.67;0;1;0;0;0;0;1;0;13.634;-88.8228;683.761;0.00;0;;;;;;0;0.12672;1
0;0.36;172.0;0.0;4.0;;477.78;0;1;0;0;0;0;0;0;13.772482;-89.711426;450;0.00;0;1;0;1;1;1;0;0.15664;0.9044
0;2.94;100.0;1400.0;5.0;4.0;510.20;1;0;0;0;0;1;0;0;13.3877846;-88.7471053;20;93.33;1;1;1;1;1;1;1;1.0692;13.5
1;0.95;500.0;0.0;4.0;;526.32;0;0;0;0;1;1;0;0;13.799867;-88.233197;963.562134;0.00;0;1;0;1;1;1;1;0.82104;3.894
0;0.3;300.0;0.0;6.0;;1000.00;0;1;0;0;0;0;1;0;13.495461;-88.409043;728.142822;0.00;0;1;1;0;0;1;1;0.6292;3.4
0;0.1;100.0;0.0;6.0;;1000.00;0;0;0;0;0;1;0;0;13.435422;-88.683688;28;0.00;0;;;;;;1;0.16104;1.16
0;0.8;800.0;0.0;5.0;;1000.00;0;0;0;0;1;1;0;0;13.942045;-88.192846;735;0.00;0;1;1;1;0;1;1;2.15952;13.096
0;0.8;300.0;0.0;6.0;;375.00;0;1;0;0;0;0;0;0;13.6167;-88.8992;962;0.00;0;;;;;;0;0.24288;2.93
0;0.4;300.0;0.0;5.0;;750.00;0;1;0;0;0;0;0;0;13.453418;-88.404421;661.375244;0.00;0;1;1;1;1;1;1;0.7568;4.25
1;7.35;2800.0;200.0;11.0;4.0;408.16;0;1;0;0;0;0;1;0;13.495514;-88.413543;815.54047;6.67;1;1;1;1;1;1;1;1.9404;10.332
0;7;3016.0;3000.0;4.0;3.8;859.43;0;1;0;1;0;0;0;1;13.276178;-88.423679;5.816284;49.87;1;1;1;1;1;1;1;0.3696;9.57
1;3.15;1400.0;200.0;7.0;5.0;507.94;0;1;0;0;0;0;0;0;13.611884;-88.928115;603;12.50;1;1;1;1;1;1;1;0.20592;3.44
1;0.7;410.0;0.0;7.0;;585.71;0;1;0;0;0;0;1;0;13.455423;-88.534074;879.283203;0.00;0;;;;;;0;0.06688;1.64
0;0.5;460.0;0.0;5.0;;920.00;0;1;0;0;0;0;1;0;13.6329;-88.8342;724.266;0.00;0;;;;;;0;0.32912;2.39
1;0.9;576.0;0.0;3.0;;640.00;0;1;0;0;0;0;1;0;13.847466;-89.591407;949.516602;0.00;0;1;0;1;1;1;0;0.33792;0.96976
1;2.1;2000.0;0.0;4.6;;952.38;0;1;0;0;0;0;0;0;13.706413;-89.487607;907;0.00;0;1;0;1;1;1;0;1.06832;5.15152
0;1;600.0;0.0;4.0;;600.00;0;0;0;0;1;1;0;0;13.756171;-88.182097;815;0.00;0;1;1;1;1;1;1;0.6424;2.97
0;0.36;400.0;0.0;5.0;;1111.11;0;0;0;0;0;1;0;0;13.794766;-88.17265;812;0.00;0;1;1;1;0;1;1;0.6688;1.316
0;0.7;600.0;100.0;5.0;4.0;1000.00;0;1;0;0;0;0;1;0;13.493393;-88.407657;728.315186;14.29;1;1;1;0;0;1;1;0.6204;3.25
0;1.5;1300.0;200.0;6.0;5.0;1000.00;0;0;0;1;0;0;0;1;13.221172;-88.5536443;7;13.33;1;1;1;1;1;0;1;1.95184;10.24
1;0.23;150.0;0.0;6.0;;652.17;0;0;0;0;1;1;0;0;13.441642;-88.46177;687;0.00;0;1;1;0;1;1;1;0.18128;0.95832
0;1.4;300.0;150.0;6.0;5.0;321.43;0;1;0;0;0;0;0;0;13.472023;-88.879373;31;33.33;1;;;;;;0;1.00584;6.95
0;0.71;720.0;0.0;5.0;;1014.08;0;1;0;0;0;1;0;0;13.763965;-89.799136;442;0.00;0;1;0;1;1;0;0;0.3168;1.06688
0;0.45;350.0;0.0;4.0;;777.78;0;0;0;0;0;1;0;0;13.715718;-88.221713;850.767457;0.00;0;1;1;1;1;1;1;0.13992;0.33
1;0.5;500.0;0.0;4.0;;1000.00;0;1;0;0;0;0;0;0;13.617552;-88.945934;527;0.00;0;0;0;0;0;1;0;0.0484;0.1
0;13.92;0.0;15394.0;;5.0;1105.89;1;0;1;0;0;1;0;0;13.551689;-89.737838;13;100.00;1;1;1;1;1;0;1;10.8064;47.57632
0;0.8;800.0;0.0;6.0;;1000.00;0;0;0;0;1;1;0;0;13.906991;-88.153991;755.30957;0.00;0;1;1;1;1;1;1;0.55528;2.538
0;0.03;30.0;0.0;4.0;;1000.00;0;1;0;0;0;0;0;0;13.471232;-88.367568;727.951172;0.00;0;;;;;;1;0.01936;0.1
1;0.24;150.0;0.0;5.0;;625.00;0;1;0;0;0;0;0;0;13.495806;-88.39218;593.7854;0.00;0;1;1;0;0;1;1;0.6512;3.5
0;1.4;650.0;150.0;6.0;3.0;571.43;0;1;0;0;0;0;0;0;13.593176;-88.953457;508;18.75;1;1;1;1;1;1;1;0.18304;3.26
0;0.7;704.0;0.0;6.0;;1005.71;0;1;0;0;0;0;0;0;13.743856;-89.470587;596.448486;0.00;0;1;0;1;1;1;0;0.22792;1.1176
0;0.28;256.0;0.0;6.0;;914.29;0;1;0;0;0;0;0;0;13.804987;-89.733484;651.95752;0.00;0;1;0;1;1;1;0;0.45848;1.39272
0;1.42;666.0;0.0;5.0;;469.01;0;0;0;0;1;1;0;0;13.68015;-89.429293;930.515015;0.00;0;1;0;1;1;1;1;0.42856;2.25192
0;0.5;450.0;50.0;5.0;4.0;1000.00;0;1;0;0;0;0;1;0;13.496906;-88.411059;698.317627;10.00;1;1;1;0;1;1;1;0.64856;3.48
0;1.4;830.0;0.0;7.0;;592.86;0;1;0;0;0;0;1;0;13.455948;-88.53399;84.102783;0.00;0;;;;;;1;0.08888;1.98
0;0.6;550.0;50.0;6.0;4.0;1000.00;0;1;0;0;0;1;0;0;13.52469;-88.429257;550.611572;8.33;1;1;1;0;1;1;1;0.56408;3.18
1;3;0.0;2700.0;;6.0;900.00;1;0;0;0;0;0;0;0;13.728552;-89.658814;382.417236;100.00;1;1;1;1;1;0;1;2.90928;11.62
0;0.4;405.0;0.0;6.0;;1012.50;1;0;0;1;0;0;0;1;13.728974;-90.072648;10.084747;0.00;0;0;1;1;1;0;0;0.1364;0.638
0;3.22;2000.0;0.0;4.0;;621.12;0;1;0;0;0;1;0;0;13.786516;-89.831885;620.999756;0.00;0;0;1;1;1;1;0;0.2068;1.1132
0;0.35;75.0;0.0;7.0;;214.29;0;1;0;0;0;1;1;0;13.431;-88.5493;481.661;0.00;0;;;;;;0;0.06512;0.76
0;10.4;11361.0;0.0;3.0;;1092.40;0;1;0;0;0;1;0;0;13.951813;-89.545396;650;0.00;0;1;0;1;1;1;1;4.8136;13.58984
0;0.75;300.0;200.0;7.5;5.0;666.67;0;0;0;0;1;1;0;0;13.622787;-88.945884;537;40.00;1;1;1;1;0;1;1;0.27104;5.37
0;1;450.0;50.0;7.0;3.0;500.00;0;1;0;0;0;0;1;0;13.485055;-88.559372;884;10.00;1;1;0;1;0;1;1;0.08712;2.84
