Año;Sexo productor;Area (Ha);Arboles_totales;Edad promedio plantas;Aluviales;Andisoles;Grumosoles;Halomorficos;Latosoles_arcillosos_acidos;Latosoles_arcillo_rojizos;Litosoles;Regosoles;Latitud;Longitud;Altura;Porcentaje_Injertacion;Aplica poda;Maneja sombra;Fertilizacion organica;Fertilizacion quimica;Presencia plagas y enfermedades;recibe AT;Perdidas (qq);Produccion efectiva (qq)
1;Hombre;0.7;300.0;5.0;No;Si;No;No;No;No;No;No;13.526307;-88.952921;150;0.00;Si;Si;Si;Si;Si;No;0.04928;0.44
1;Hombre;0.27;300.0;4.0;No;No;No;No;Si;Si;No;No;13.80071;-88.250994;956.05175;0.00;Si;Si;Si;Si;Si;Si;0.01936;0.11
1;Hombre;0.28;114.0;5.0;No;No;No;No;No;Si;No;No;13.621218;-89.573179;476.016602;0.00;Si;No;Si;No;No;No;0.3212;1.12464
1;Hombre;2.24;2240.0;5.0;No;No;No;No;No;Si;No;No;13.638309;-89.536514;659;0.00;Si;No;Si;Si;Si;No;0.65208;2.77464
1;Hombre;1.68;1800.0;4.7;No;Si;No;No;No;No;No;No;13.704821;-89.487607;907;0.00;Si;No;Si;Si;Si;No;0.53504;2.4508
1;Mujer;2;1800.0;8.0;No;Si;No;No;No;Si;No;No;13.825099;-89.948599;709.95947;0.00;No;Si;Si;Si;No;No;0.96184;5.43224
1;Hombre;1.1;1100.0;5.1;No;No;No;No;Si;Si;No;No;13.648001;-88.9158979;548;45.45;Si;Si;Si;Si;No;No;0.99264;5.213333
1;Hombre;1.8;1800.0;5.6;Si;Si;No;Si;No;No;No;Si;13.290382;-88.565644;2.558594;44.44;No;Si;Si;Si;No;Si;2.4508;13.5436
1;Hombre;5.05;4500.0;5.9;No;Si;No;No;No;Si;No;No;13.555074;-88.386156;324.808228;8.89;Si;Si;Si;Si;Si;Si;1.14576;4.452
1;Mujer;1.8;800.0;5.9;No;Si;No;No;No;No;No;No;13.619546;-88.940634;554;37.50;Si;Si;Si;No;Si;Si;0.2948;4.39
1;Hombre;0.34;247.0;6.0;No;Si;No;No;No;Si;No;No;13.78853;-89.854868;559.352173;0.00;Si;No;Si;Si;Si;No;0.26928;2.86888
1;Hombre;0.6;600.0;4.7;No;No;No;Si;No;Si;No;Si;13.329741;-88.70279;-1.153229;16.67;Si;Si;Si;Si;No;Si;1.04544;6.16
1;Mujer;0.25;200.0;4.0;No;Si;No;No;No;No;No;No;13.488896;-88.356034;849.381853;0.00;Si;Si;Si;Si;Si;Si;0.3388;1.7
1;Mujer;0.45;500.0;6.0;No;No;No;No;Si;Si;No;No;13.957143;-88.195683;978.462646;0.00;Si;Si;Si;Si;Si;Si;0.99968;2.71
1;Hombre;0.09;125.0;4.6;No;Si;No;No;No;Si;No;No;13.514413;-88.331712;674.645889;20.00;Si;Si;Si;Si;No;Si;0.08976;0.45
1;Mujer;0.2;150.0;5.0;No;Si;No;No;No;No;No;No;13.479412;-88.40341;828.63623;0.00;Si;Si;No;No;Si;Si;0.44352;2.42
1;Hombre;0.7;550.0;4.9;No;Si;No;No;No;No;No;No;13.505204;-88.322619;716.54541;9.09;Si;Si;Si;Si;Si;Si;0.18656;0.94
1;Hombre;1;800.0;4.1;Si;Si;No;No;No;No;No;No;13.407132;-88.869827;16.61731;93.75;Si;Si;Si;Si;Si;No;0.45936;4
1;Mujer;5.5;5600.0;6.0;Si;No;No;No;No;No;No;No;13.725014;-89.666765;378;0.00;Si;Si;Si;Si;No;Si;9.00064;34.17568
1;Hombre;0.6;528.0;5.0;Si;No;No;Si;No;No;No;Si;13.728051;-90.076028;2.269043;0.00;No;Si;Si;Si;No;No;0.43384;2.46568
1;Hombre;0.7;400.0;6.0;Si;Si;No;No;No;Si;No;No;13.557975;-89.607555;454.568481;0.00;Si;Si;Si;Si;Si;No;0.05104;1.39
1;Mujer;1.3;800.0;4.0;No;No;Si;No;No;Si;No;No;13.722731;-88.227375;935.17566;0.00;Si;Si;Si;Si;Si;Si;0.41008;2.354
1;Hombre;1.4;1300.0;3.4;No;Si;No;No;No;Si;No;No;13.663801;-89.539525;647;0.00;Si;No;Si;No;No;No;0.4268;1.72128
1;Hombre;0.4;400.0;4.9;No;No;No;No;No;Si;No;No;13.930916;-88.164377;850.487427;12.50;Si;Si;Si;No;Si;Si;0.27016;0.69
1;Mujer;0.3;130.0;5.0;No;Si;No;No;No;No;No;No;13.4904;-88.3906;657.338;0.00;Si;Si;No;Si;Si;Si;0.1452;0.75
1;Hombre;0.81;729.0;5.0;No;No;No;No;No;Si;No;No;13.498875;-89.370013;20.299622;100.00;Si;Si;Si;Si;Si;No;0.6072;0.8448
1;Hombre;0.5;500.0;4.4;No;No;No;Si;No;Si;No;Si;13.348875;-88.691918;12.024288;60.00;Si;Si;Si;No;No;Si;0.79376;3.82
1;Mujer;1.79;1275.0;5.0;No;Si;No;No;No;Si;No;No;13.785877;-89.856675;513.169189;0.00;Si;No;Si;Si;Si;No;0.16896;1.40896
1;Hombre;0.9;1000.0;5.0;No;No;No;No;No;Si;No;No;13.903722;-88.116497;809.75354;0.00;Si;Si;Si;Si;Si;Si;1.66408;6.532
1;Hombre;0.35;300.0;3.0;No;Si;No;No;No;Si;No;No;13.1848;-88.3328;886.9;0.00;Si;Si;Si;Si;No;Si;0.31856;1.61832
1;Hombre;0.92;703.0;5.6;Si;Si;No;No;No;No;No;No;13.695499;-89.448835;577.859131;0.00;Si;No;Si;Si;Si;Si;0.37576;1.89024
1;Hombre;0.49;350.0;4.0;Si;No;Si;No;No;Si;No;No;13.656547;-89.626855;183;0.00;Si;Si;Si;Si;Si;No;0.19008;1.03752
1;Hombre;1.5;1500.0;6.0;No;No;No;No;Si;Si;No;No;13.914187;-88.141347;753;0.00;Si;Si;Si;No;Si;Si;2.0988;5.836
1;Mujer;0.4;400.0;4.0;No;No;No;No;No;Si;No;No;13.803119;-88.175157;818;0.00;Si;Si;Si;Si;Si;Si;0.34936;1.144
1;Mujer;0.06;35.0;4.0;No;No;No;No;Si;Si;No;No;13.695528;-88.168943;423.422974;0.00;Si;Si;Si;Si;Si;Si;0.01056;0.066
1;Hombre;1.33;760.0;5.0;No;Si;No;No;No;Si;No;No;13.796374;-89.875232;540.299316;0.00;Si;No;Si;No;Si;No;0.15488;1.38872
1;Mujer;0.7;200.0;6.0;No;No;No;No;No;Si;No;No;13.4303;-88.6152;221.907;0.00;Si;Si;Si;No;Si;Si;0.07392;1.02
1;Hombre;0.4;400.0;5.8;No;No;No;Si;No;Si;No;Si;13.326519;-88.680824;-5.205841;25.00;Si;Si;Si;Si;No;Si;1.29536;7.12
1;Mujer;1.55;800.0;6.7;No;Si;No;No;No;Si;No;No;13.526494;-88.435429;556.833984;15.00;No;Si;Si;No;Si;Si;0.09944;3.49
1;Hombre;0.35;350.0;5.0;Si;Si;No;Si;No;No;No;Si;13.283082;-88.56404;10.381588;0.00;Si;Si;Si;No;No;Si;0.79288;4.128
1;Hombre;0.4;350.0;4.0;No;Si;No;No;No;No;No;No;13.470528;-88.356817;849.410296;0.00;No;No;Si;Si;Si;Si;0.7084;3.55
1;Hombre;3.14;3200.0;5.0;No;No;No;No;No;Si;No;No;13.760793;-89.539193;667.281128;100.00;Si;No;Si;Si;No;No;0.83512;3.5112
1;Mujer;1.4;300.0;3.0;No;Si;No;No;No;No;No;No;13.47876;-88.946634;94;100.00;Si;Si;Si;Si;Si;Si;0.04752;0.43
1;Hombre;2.8;2500.0;4.0;No;No;No;No;No;No;Si;No;13.771901;-89.648475;653.912231;100.00;Si;Si;Si;Si;No;No;2.61008;8.22536
1;Hombre;0.69;515.0;5.0;No;No;Si;No;No;Si;No;No;13.632592;-89.862997;-15.781891;0.00;No;Si;Si;Si;No;No;0.19184;1.14048
1;Mujer;0.54;400.0;4.3;No;Si;No;No;No;Si;Si;No;13.44811;-88.222904;284.388916;25.00;Si;Si;Si;Si;Si;Si;0.84832;4.25
1;Hombre;0.13;150.0;4.0;No;Si;No;No;No;Si;No;No;13.505211;-88.371876;605.78418;0.00;Si;Si;No;Si;Si;Si;0.33704;1.95
1;Mujer;0.09;100.0;5.0;No;Si;No;No;No;No;Si;No;13.424216;-88.224658;304.591919;0.00;No;Si;No;Si;Si;Si;0.25872;1.3
1;Hombre;2.45;2000.0;6.5;No;Si;No;No;No;No;No;No;13.619383;-88.940292;568.249268;25.00;Si;No;Si;No;Si;Si;0.35904;8.96
1;Hombre;4.32;4800.0;4.4;No;No;No;No;No;Si;No;No;13.800155;-88.27846;884.20166;0.00;Si;Si;Si;Si;Si;Si;1.92632;9.65
1;Hombre;1;200.0;5.0;No;No;No;No;Si;Si;No;No;13.619946;-88.924723;648.008057;100.00;Si;Si;Si;Si;Si;Si;0.1364;1.89
1;Hombre;0.64;544.0;7.0;No;Si;No;No;No;No;Si;No;13.792007;-89.681454;678;0.00;Si;Si;Si;Si;No;No;1.57256;4.9852
1;Hombre;0.09;100.0;5.0;No;No;No;No;Si;Si;No;No;13.795963;-88.240067;1030.55871;100.00;Si;No;Si;Si;Si;Si;0.05192;0.22
1;Hombre;0.36;400.0;6.0;No;No;No;Si;No;Si;No;Si;13.232279;-88.249426;525.336182;0.00;No;No;Si;Si;Si;Si;0.20504;0.99
1;Hombre;1;700.0;4.0;No;No;No;No;Si;Si;No;No;13.751732;-88.190393;797.885254;0.00;Si;Si;Si;Si;Si;Si;0.48488;2.42
1;Hombre;2.07;1314.0;5.0;No;No;No;No;No;No;Si;No;13.752539;-89.661701;462;0.00;Si;Si;Si;Si;No;Si;2.57488;8.19808
1;Mujer;0.7;612.0;6.0;No;Si;No;No;No;No;No;No;13.790431;-89.706613;645.302368;0.00;Si;Si;Si;Si;Si;No;0.33616;1.67488
1;Hombre;0.2;130.0;5.0;No;No;Si;No;No;Si;No;No;13.657;-88.1632;220.464;0.00;Si;No;Si;Si;Si;Si;0.05632;0.352
1;Mujer;1.76;756.0;5.0;Si;No;No;No;No;Si;Si;No;13.755957;-89.501465;574.058838;0.00;Si;No;Si;No;No;No;0.36872;1.44848
1;Hombre;3.5;3500.0;6.0;Si;No;No;No;No;No;No;No;13.731155;-89.73131;272.433777;2.86;Si;Si;Si;Si;No;Si;9.79;34.72
1;Hombre;0.6;500.0;5.0;No;No;No;No;Si;Si;No;No;13.943091;-88.191992;757.58262;0.00;Si;Si;Si;Si;Si;Si;0.4972;1.848
1;Mujer;0.4;400.0;5.9;No;No;No;No;No;Si;No;No;13.389268;-88.684043;24.115906;12.50;Si;Si;Si;Si;No;Si;0.82984;4.67
1;Hombre;1;900.0;6.0;Si;No;No;No;No;Si;Si;No;13.650974;-89.689269;168;0.00;Si;Si;Si;Si;Si;No;0.67672;4.8048
1;Hombre;0.35;400.0;5.0;No;No;No;No;Si;Si;No;No;13.6564;-88.8079;490.277;0.00;Si;Si;Si;Si;No;Si;0.18392;1.51
1;Hombre;0.36;400.0;4.0;No;No;No;No;Si;Si;No;No;13.759345;-88.201787;940;0.00;Si;No;Si;Si;Si;Si;0.97592;4.004
1;Mujer;0.62;616.0;4.0;No;Si;No;No;No;Si;No;No;13.764238;-89.775753;525;0.00;Si;Si;Si;Si;Si;No;0.25432;1.67376
1;Hombre;1.13;450.0;5.0;No;Si;No;No;No;No;Si;No;13.50256;-88.484177;1243.4376;0.00;Si;Si;No;Si;No;Si;0.31592;1.68256
1;Hombre;0.7;450.0;6.8;No;Si;No;No;No;Si;Si;No;13.6936;-88.5054;371;0.00;Si;Si;Si;Si;Si;Si;0.06776;1.7
1;Hombre;0.42;180.0;5.0;No;No;No;No;Si;Si;No;No;13.639839;-89.60811;367;0.00;Si;Si;Si;Si;Si;No;0.27808;1.56816
1;Hombre;0.45;307.0;6.0;No;Si;No;No;No;Si;Si;No;13.706664;-89.566295;520;100.00;Si;Si;Si;Si;No;No;0.18656;0.6776
1;Hombre;0.7;400.0;6.0;No;Si;No;No;No;No;Si;No;13.46061;-88.538785;907;0.00;Si;Si;Si;Si;Si;Si;0.07656;1.71
1;Hombre;0.7;700.0;4.0;No;Si;No;No;No;No;No;No;13.4469;-88.3131;724.599;0.00;Si;Si;Si;Si;Si;Si;1.7776;8.9
1;Hombre;3.4;1750.0;5.0;No;Si;No;No;No;Si;No;No;13.623288;-89.371669;951.376587;0.00;Si;Si;Si;Si;Si;No;1.0604;1.672
1;Mujer;0.31;220.0;5.0;No;No;No;No;No;Si;No;No;13.921821;-89.430837;755.31665;0.00;Si;No;Si;Si;Si;Si;0.02904;0.15576
1;Hombre;0.8;800.0;4.9;No;Si;No;No;No;No;No;No;13.484037;-88.408005;826.111328;12.50;Si;Si;No;Si;Si;Si;0.7304;3.9
1;Mujer;4.5;4580.0;4.0;No;Si;No;No;No;No;Si;No;13.477088;-88.55895;823.812012;0.00;Si;Si;Si;Si;Si;Si;3.07032;15.96408
1;Hombre;2;2150.0;6.0;Si;No;No;No;No;Si;Si;No;13.652043;-89.683656;165;0.00;Si;Si;Si;Si;Si;No;3.45752;16.56952
1;Hombre;0.7;500.0;3.0;No;Si;No;No;No;Si;No;No;13.634277;-89.466214;1105.49084;100.00;Si;Si;Si;Si;Si;No;0.0924;0.24464
1;Hombre;0.36;400.0;4.0;No;No;No;No;No;Si;No;No;13.875631;-88.152083;602;0.00;Si;Si;Si;No;Si;Si;0.19184;0.15
1;Mujer;0.63;630.0;5.0;No;No;No;No;No;Si;No;No;13.623961;-89.57463;513;0.00;Si;No;Si;Si;Si;No;0.43736;1.78992
1;Mujer;0.4;400.0;5.0;No;Si;No;No;No;No;No;No;13.482628;-88.408761;835.239502;0.00;No;Si;Si;No;Si;Si;0.6512;3.4
1;Hombre;0.7;500.0;4.0;No;No;Si;No;No;Si;No;No;13.716625;-88.23216833;888.4;0.00;Si;Si;Si;Si;Si;Si;0.24816;1.144
1;Mujer;1.4;1450.0;6.0;No;Si;No;No;No;Si;No;No;13.695351;-89.565382;521.436646;0.00;Si;No;Si;No;No;No;0.42504;1.65088
1;Hombre;0.7;600.0;5.0;No;Si;No;No;No;Si;No;No;13.768359;-89.839783;383.895874;0.00;Si;No;Si;Si;Si;No;0.25872;1.84048
1;Hombre;2.45;1500.0;6.7;No;Si;No;No;No;Si;Si;No;13.415002;-88.506017;381;33.33;Si;Si;Si;No;Si;Si;0.18744;6.65
1;Hombre;0.24;137.0;5.0;No;Si;No;No;No;No;No;No;13.813171;-89.868295;722.536987;0.00;Si;No;Si;Si;Si;No;0.19184;1.23688
1;Hombre;2.8;2000.0;6.7;No;Si;No;No;No;No;No;No;13.611274;-88.92259;672;15.00;Si;Si;Si;Si;Si;Si;0.32384;11.08
1;Mujer;0.5;500.0;4.0;No;No;No;No;No;Si;No;No;13.878059;-88.198009;514;0.00;Si;Si;Si;No;Si;Si;0.30272;3.8
1;Hombre;0.7;600.0;4.0;No;Si;No;No;No;No;No;No;13.5019374;-88.3642994;694;3.33;Si;Si;No;Si;No;Si;0.11528;0.58
1;Hombre;0.56;160.0;6.0;No;Si;No;No;No;Si;No;No;13.767394;-89.839731;409;0.00;Si;No;Si;Si;Si;No;0.37224;2.27832
1;Hombre;2;1700.0;5.0;No;Si;No;No;No;No;No;No;13.706143;-89.488146;930;0.00;Si;Si;Si;Si;Si;No;0.99264;4.79864
1;Hombre;4;4000.0;8.0;No;No;No;No;Si;Si;No;No;13.710141;-89.679537;309;2.50;Si;Si;Si;Si;No;Si;8.3556;31.70024
1;Hombre;0.1;100.0;5.0;No;Si;No;No;No;Si;No;No;13.515;-88.39361111;522;0.00;Si;Si;No;No;Si;Si;0.6072;3.45
1;Hombre;1.75;1000.0;4.6;No;Si;No;No;No;Si;No;No;13.506895;-88.537589;896.928101;40.00;Si;Si;Si;No;Si;Si;0.1276;6.15
1;Hombre;0.2;200.0;5.0;No;No;No;No;No;Si;No;No;13.322508;-88.657091;-6.288849;0.00;No;No;Si;No;No;Si;0.07568;0.55
1;Hombre;1.4;1200.0;7.0;No;Si;No;No;No;No;No;No;13.637055;-89.475782;865;0.00;Si;No;Si;Si;Si;No;1.00936;5.07144
1;Hombre;1.4;1000.0;4.0;Si;Si;No;No;No;No;No;No;13.464083;-88.875128;29;100.00;Si;Si;Si;Si;Si;No;0.79112;5.55
1;Hombre;0.3;300.0;4.0;No;Si;No;No;No;No;No;No;13.474768;-88.367936;698.466797;0.00;Si;No;Si;Si;Si;Si;0.47696;2.4
1;Mujer;0.18;175.0;6.0;Si;No;No;No;No;Si;No;No;13.776;-90.103118;15.298218;0.00;No;Si;Si;Si;No;No;0.14608;0.65384
1;Mujer;0.7;240.0;4.8;No;Si;No;No;No;No;No;No;13.530322;-88.938382;167;16.67;Si;Si;Si;Si;Si;Si;0.03344;0.39
1;Hombre;2.21;2057.0;5.0;No;No;No;No;Si;Si;No;No;13.651119;-89.336973;946.405273;0.00;Si;Si;Si;Si;Si;No;1.694;5.4296
1;Hombre;0.38;405.0;6.0;Si;No;Si;No;No;No;No;No;13.708291;-89.977343;9.924988;0.00;No;Si;Si;Si;No;No;0.34144;2.21144
1;Hombre;0.35;225.0;5.6;No;Si;No;No;No;No;No;No;13.591942;-88.944048;522;44.44;Si;Si;Si;Si;Si;Si;0.4048;2.04
1;Hombre;0.7;750.0;3.0;No;No;No;No;Si;Si;No;No;13.740485;-89.697361;332;100.00;Si;No;Si;Si;No;Si;0.74008;2.32408
1;Hombre;0.63;405.0;5.0;No;Si;No;No;No;No;No;No;13.77446;-89.716051;540;0.00;Si;No;Si;No;Si;No;0.01496;0.07832
1;Hombre;0.045;50.0;4.0;No;No;No;No;No;Si;No;No;13.861632;-88.110631;556;0.00;Si;No;No;No;Si;No;0;0.15
1;Hombre;2;1200.0;4.2;Si;No;No;Si;No;No;No;Si;13.33608;-88.75057;5;83.33;Si;Si;Si;Si;Si;Si;0.69696;7.85
1;Hombre;0.26;225.0;6.0;No;Si;No;No;No;No;No;No;13.760521;-89.724894;464.274902;0.00;Si;No;Si;Si;Si;No;0.1628;0.96728
1;Hombre;3;2000.0;5.0;No;Si;No;No;No;No;No;No;13.50132;-88.329564;809;0.00;Si;Si;No;Si;No;Si;3.30704;16.55
1;Hombre;0.39;370.0;6.0;No;Si;No;No;No;No;No;No;13.803764;-89.733338;640.327759;0.00;Si;No;Si;Si;Si;No;0.39512;1.50936
1;Hombre;1.4;1400.0;4.0;No;No;No;No;No;Si;No;No;13.84708;-89.43386;583.3;0.00;Si;No;No;Si;Si;Si;0.18656;0.72248
1;Hombre;0.5;324.0;5.0;No;Si;No;No;No;Si;No;No;13.617757;-89.354482;848.021973;0.00;Si;Si;Si;Si;Si;No;0.5192;0.858
1;Hombre;0.53;500.0;4.0;No;No;No;No;No;Si;No;No;13.7996;-88.277;865.525;100.00;No;No;Si;Si;Si;Si;0.36784;1.85
1;Hombre;0.25;200.0;4.0;No;Si;No;No;No;No;No;No;13.452968;-88.327424;710.24585;0.00;Si;Si;Si;Si;Si;Si;0.12672;0.64
1;Hombre;1;800.0;4.9;No;No;No;No;No;Si;No;No;13.797013;-88.284062;870.178223;0.00;Si;Si;Si;Si;Si;Si;1.63768;8.2
1;Hombre;0.6;600.0;6.0;No;Si;No;No;No;Si;No;No;13.521678;-88.425332;597.711426;0.00;No;No;No;No;Si;Si;0.8712;4.8
1;Mujer;0.5;300.0;5.0;No;No;No;No;Si;Si;No;No;13.747203;-88.196771;793.129883;0.00;Si;Si;Si;Si;Si;Si;0.1804;0.572
1;Hombre;0.7;325.0;5.9;No;Si;No;No;No;No;Si;No;13.437736;-88.48444;564.641357;7.69;Si;Si;Si;No;Si;No;0.06424;1.27
1;Hombre;0.42;380.0;4.0;Si;No;Si;No;No;Si;No;No;13.623102;-89.750746;85.617126;0.00;Si;Si;Si;Si;Si;No;0.67056;4.47392
1;Hombre;0.3;300.0;5.0;No;No;No;Si;No;No;No;Si;13.20481;-88.534341;-9.352631;0.00;Si;Si;Si;No;No;Si;0.20592;1.13
1;Hombre;0.7;500.0;3.0;No;Si;No;No;No;No;Si;No;13.51131;-89.35073;885;0.00;Si;No;Si;Si;Si;Si;0.10032;0.2904
1;Hombre;0.36;400.0;6.0;No;No;No;Si;No;Si;No;Si;13.187229;-88.281978;17.723511;0.00;No;No;No;Si;Si;Si;0.8184;2.97
1;Hombre;0.35;250.0;5.0;No;No;No;No;Si;Si;No;No;13.759721;-88.202731;947;0.00;Si;Si;Si;Si;Si;Si;0.37312;1.144
1;Hombre;0.35;400.0;5.8;No;No;No;No;Si;Si;No;No;13.787554;-88.267797;904.025879;12.50;Si;Si;Si;Si;Si;Si;0.57376;2.5
1;Hombre;2.8;900.0;4.3;Si;Si;No;No;No;No;No;No;13.409265;-88.87244;29;72.22;Si;Si;Si;Si;Si;Si;1.10968;8.1
1;Hombre;1;800.0;5.0;Si;Si;No;No;No;Si;No;No;13.476764;-89.214602;8.993408;0.00;Si;Si;Si;Si;Si;No;0.9328;1.6764
1;Hombre;0.35;280.0;5.0;No;Si;No;No;No;Si;No;No;13.514653;-88.349486;549;0.00;Si;Si;Si;Si;No;Si;0.05984;0.3
1;Hombre;5.6;5000.0;13.4;No;Si;No;No;No;No;No;No;13.661684;-88.875132;705.979004;0.00;Si;Si;Si;Si;No;Si;1.55936;11.49
1;Mujer;0.18;200.0;4.0;No;Si;No;No;No;No;Si;No;13.317662;-88.291462;41.057617;0.00;No;No;Si;Si;Si;Si;0.28776;1.21
1;Hombre;1.5;920.0;5.9;No;No;No;No;Si;Si;No;No;13.653;-88.8093;488.026;6.52;Si;Si;Si;Si;Si;No;0.14168;4.98
1;Hombre;1;500.0;5.0;No;No;No;No;Si;Si;No;No;13.752734;-88.202239;907.651611;0.00;Si;Si;Si;Si;Si;Si;1.02608;3.85
1;Hombre;0.2;200.0;5.0;No;Si;No;No;No;No;Si;No;13.47429;-88.399326;743.406128;0.00;Si;Si;No;Si;Si;Si;0.66264;3.6
1;Hombre;0.54;400.0;5.0;No;Si;No;No;No;No;No;No;13.808695;-89.781157;868.910645;0.00;Si;Si;Si;Si;Si;No;0.18304;0.89936
1;Hombre;1.75;1150.0;5.0;Si;No;No;No;No;Si;No;No;13.38905;-88.74151;13;86.96;Si;Si;Si;Si;Si;No;1.19944;8.45
1;Hombre;0.34;294.0;5.0;Si;No;No;Si;No;No;No;Si;13.741553;-90.100433;4.989655;0.00;No;Si;Si;Si;No;No;0.16368;1.17568
1;Hombre;1;500.0;4.0;No;No;No;No;Si;Si;No;No;13.75689;-88.209425;1045.93591;0.00;No;No;Si;Si;Si;Si;0.836;3.256
1;Hombre;0.35;200.0;5.0;No;No;No;Si;No;Si;No;Si;13.260826;-88.370243;12.898132;0.00;Si;Si;Si;No;Si;Si;0.14168;1.75
1;Hombre;0.3;200.0;4.0;No;Si;No;No;No;No;No;No;13.4661139;-88.2825056;849;0.00;Si;Si;Si;Si;Si;Si;0.04928;0.25
1;Hombre;0.7;500.0;5.0;No;No;No;No;No;Si;No;No;13.377392;-88.575118;161.539551;50.00;Si;Si;No;Si;Si;No;0.08184;1.01
1;Hombre;4.9;3500.0;6.0;No;No;No;No;No;No;Si;No;13.77426;-89.626566;724.740723;100.00;Si;Si;Si;Si;No;Si;2.42;6.1292
1;Hombre;2;1500.0;5.3;No;No;No;No;No;Si;No;No;13.483928;-88.67301;22;73.33;Si;Si;Si;Si;Si;Si;0.20504;3.62
1;Hombre;1.05;750.0;7.0;No;No;No;No;No;Si;No;No;13.373521;-88.657516;18.945068;0.00;Si;Si;Si;No;Si;Si;0.15488;2.4
1;Hombre;0.44;221.0;6.0;No;Si;No;No;No;No;No;No;13.813919;-89.869081;754.069336;0.00;Si;No;Si;Si;Si;No;0.17864;1.04808
1;Hombre;0.3;250.0;4.8;No;Si;No;No;No;No;No;No;13.500524;-88.321858;785.954346;20.00;Si;Si;Si;Si;Si;Si;0.16456;0.83
1;Mujer;0.6;600.0;5.0;No;No;No;Si;No;Si;No;Si;13.332285;-88.6883;1.365601;66.67;Si;Si;Si;Si;No;Si;1.276;6.79
1;Mujer;0.64;508.0;6.0;No;No;No;No;No;No;Si;No;13.763713;-89.64124;631.110107;0.00;Si;Si;Si;No;No;No;0.16016;0.49192
1;Hombre;1.4;900.0;6.0;No;Si;No;No;No;No;No;No;13.80938;-89.70812;732;0.00;Si;No;Si;Si;Si;No;0.61248;4.092
1;Hombre;0.18;200.0;3.0;No;Si;No;No;No;Si;Si;No;13.2125;-88.2656;131;0.00;Si;Si;No;No;No;Si;0.06336;0.4
1;Mujer;1;425.0;3.0;Si;No;No;No;No;No;No;No;13.4145;-89.0655;15.0103;100.00;Si;Si;Si;Si;Si;Si;0.28952;1.29
1;Mujer;1.05;800.0;4.0;No;Si;No;No;No;Si;No;No;13.589456;-89.493232;450;0.00;Si;Si;Si;Si;Si;No;0.8184;1.3992
1;Hombre;0.4;300.0;4.0;No;Si;No;No;No;No;No;No;13.4875;-88.3987;735.404;0.00;Si;Si;No;Si;Si;Si;0.39424;2.2
1;Hombre;0.35;150.0;5.0;No;Si;No;No;No;No;No;No;13.3737;-88.4503;196.648;0.00;Si;Si;Si;No;Si;No;0.0528;0.48
1;Hombre;0.6;500.0;3.9;No;Si;No;No;No;No;No;No;13.508446;-88.317397;662.025146;6.00;Si;Si;Si;Si;Si;Si;1.188;5.95
1;Hombre;0.66;250.0;4.0;No;Si;No;No;No;No;Si;No;13.883698;-89.56426;910.592041;0.00;Si;No;Si;Si;Si;No;0.05984;0.1716
1;Mujer;1.68;500.0;5.5;No;No;No;No;No;Si;No;No;13.610006;-89.578928;323.358154;50.00;Si;No;Si;No;No;No;0.13904;0.46728
1;Hombre;0.7;350.0;6.0;No;Si;No;No;No;No;No;No;13.640962;-88.702025;748.493286;0.00;Si;Si;Si;Si;Si;Si;0.07568;1.39
1;Hombre;1.4;400.0;4.3;No;Si;No;No;No;No;No;No;13.595067;-88.948476;542.595947;62.50;Si;Si;Si;Si;Si;Si;0.198;1.8
1;Hombre;1.34;1106.0;5.0;No;Si;No;No;No;No;Si;No;13.771877;-89.657212;577.294434;100.00;Si;Si;Si;Si;No;No;1.40272;4.48624
1;Mujer;3.15;3150.0;3.0;No;Si;No;No;No;Si;No;No;13.637797;-89.569374;546.19458;0.00;Si;No;Si;No;Si;No;0.3476;1.5224
1;Hombre;1;800.0;4.0;Si;No;Si;No;No;Si;No;No;13.43584;-88.122186;81.134155;12.50;Si;Si;No;Si;Si;Si;0.43824;2.2
1;Hombre;0.35;150.0;5.0;No;Si;No;No;No;No;No;No;13.3748;-88.4548;195.228;0.00;Si;Si;Si;No;Si;No;0.06424;0.71
1;Hombre;0.7;400.0;6.3;No;Si;No;No;No;No;No;No;13.512611;-88.452717;668.272217;37.50;Si;Si;Si;No;Si;Si;0.0572;1.67
1;Mujer;0.5;70.0;6.0;No;Si;No;No;No;No;No;No;13.593266;-88.966121;377.298584;0.00;Si;Si;Si;Si;Si;Si;0.264;1.67
1;Hombre;1.4;1800.0;11.9;No;Si;No;No;No;No;No;No;13.610828;-88.92355;665;0.00;Si;Si;Si;Si;Si;Si;0.48136;10.3
1;Hombre;1.4;800.0;5.0;No;Si;No;No;No;Si;Si;No;13.420727;-88.546811;448;50.00;Si;Si;Si;No;Si;Si;0.1804;3.3
1;Hombre;1.35;760.0;5.9;Si;No;No;No;No;Si;No;No;13.6031;-88.6118;28.5;6.58;Si;Si;Si;Si;Si;Si;0.10296;3.32
1;Hombre;0.7;600.0;4.2;No;No;No;No;No;Si;No;No;13.920875;-89.43097;785;0.00;Si;No;No;Si;Si;Si;0.2112;0.95304
1;Hombre;2.2;2300.0;5.3;No;Si;No;No;No;Si;No;No;13.478471;-88.277212;654.806526;43.48;Si;Si;Si;Si;Si;Si;2.1692;11.3
