No.;Sexo productor;Área (Ha);Patron_Arboles_1;Patron_Edad_1;Patron_Arboles_2;Patron_Edad_2;Patron_Arboles_3;Patron_Edad_3;Patron_Arboles_4;Patron_Edad_4;Injerto_Arboles_1;Injerto_Edad_1;Injerto_Arboles_2;Injerto_Edad_2;Injerto_Arboles_3;Injerto_Edad_3;Injerto_Arboles_4;Injerto_Edad_4;Edad promedio plantas patron;Edad promedio plantas injerto;Edad promedio plantas;Densidad (plantas/Ha);Aluviales;Andisoles;Grumosoles;Halomorficos;Latosoles_arcillosos_acidos;Latosoles_arcillo_rojizos;Litosoles;Regosoles;Latitud;Longitud;Altura;Porcentaje injertación;Aplica poda;Maneja sombra;Fertilización orgánica;Fertilización química;Presencia plagas y enfermedades;recibe AT;Perdidas (qq);Produccion efectiva (qq)
92;Mujer;0.4;200;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;500;0;0;0;0;0;1;0;0;13.796878299999999;-88.167235000000005;714;0;Si;Si;Si;No;Si;Si;0.26400000000000001;0.84
93;Hombre;3.5;NA;NA;NA;NA;NA;NA;NA;NA;2500;8;NA;NA;NA;NA;NA;NA;NA;8;8;714.28571428571433;1;1;0;0;0;1;0;0;13.706901666;-89.714879999999994;220;100;Si;Si;Si;Si;Si;No;5.3495200000000001;28.205760000000001
94;Hombre;0.25;180;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;7;720;0;1;0;0;0;0;1;0;13.685324;-88.962793000000005;610;0;Si;Si;Si;Si;Si;Si;0.19447999999999999;1.34
95;Hombre;1;850;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;850;0;1;0;0;0;1;0;0;13.9861703;-89.565871999999999;667;0;NA;NA;NA;NA;NA;Si;1.0260800000000001;2.9339200000000001
96;Hombre;2;1250;4;NA;NA;NA;NA;NA;NA;750;3;NA;NA;NA;NA;NA;NA;4;3;3.625;1000;1;1;0;0;0;0;0;0;13.474798164999999;-89.095982649999996;55;37.5;Si;Si;Si;Si;Si;No;1.1959200000000001;8.33
97;Hombre;0.03;30;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;NA;10;1000;1;0;0;0;0;1;0;0;13.5873975;-88.571213;49;0;Si;Si;Si;Si;Si;Si;5.5440000000000003E-2;0.28776000000000002
98;Hombre;1.5;500;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13;NA;13;333.33333333333331;0;1;0;0;0;0;0;0;13.32619212;-88.419207700000001;65;0;Si;Si;Si;No;Si;Si;0.19975999999999999;3.66
99;Hombre;14;12500;9;NA;NA;NA;NA;NA;NA;1500;7;NA;NA;NA;NA;NA;NA;9;7;8.7857142856999992;1000;1;1;0;0;0;1;0;0;13.754028333000001;-89.675889999999995;469;10.714285714285714;Si;Si;Si;Si;Si;No;22.697839999999999;102.35544
100;Hombre;0.35;200;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;571.42857142857144;0;1;0;0;0;1;0;0;13.873035399999999;-89.105913000000001;819;0;Si;Si;Si;Si;Si;No;0.374;0.57199999999999995
101;Hombre;1;800;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;800;0;0;0;0;1;1;0;0;13.755453333;-88.194068329999993;920;0;Si;Si;Si;Si;Si;Si;0.11176;0.92400000000000004
102;Mujer;0.09;100;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;1111.1111111111111;0;0;0;0;1;1;0;0;13.809893000000001;-88.254600999999994;928;0;Si;Si;Si;Si;Si;Si;2.376E-2;0.11
103;Hombre;5;3000;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;600;0;1;0;0;0;0;1;0;13.6228;-89.2958;754;0;Si;Si;Si;Si;Si;No;1.5311999999999999;4.9051200000000001
104;Hombre;0.5;400;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;800;1;1;0;1;0;0;0;1;13.298781;-88.563581999999997;25;0;Si;Si;Si;Si;No;Si;0.25519999999999998;1.59
105;Hombre;0.35;200;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;NA;8;571.42857142857144;0;1;0;0;0;0;1;0;13.379;-88.512;212;0;Si;Si;Si;Si;Si;Si;0.23319999999999999;1.36
106;Hombre;4.2;3600;5;NA;NA;NA;NA;NA;NA;200;4;NA;NA;NA;NA;NA;NA;5;4;4.9473684211000002;904.7619047619047;0;1;0;0;0;0;0;0;13.774417700000001;-89.170450000000002;444;5.2631578947368425;Si;Si;Si;Si;Si;No;0.99087999999999998;5.99
107;Mujer;1;900;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;900;0;0;0;0;1;1;0;0;13.7880068;-89.080402000000007;654;0;Si;Si;Si;Si;Si;No;1.01552;2.2976800000000002
108;Hombre;1.2;1200;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;1000;1;0;1;0;0;0;0;0;13.921778;-89.832916999999995;8;0;No;Si;Si;Si;No;No;1.22848;6.4671200000000004
109;Hombre;4.2;2000;4;2000;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;952.38095238095229;0;1;0;0;0;0;0;0;13.725097999999999;-89.031638000000001;698;0;Si;Si;No;Si;Si;Si;1.27424;8.09
110;Hombre;0.7;50;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;71.428571428571431;0;1;0;0;0;0;0;0;13.5995986;-88.953434000000001;511;0;NA;NA;NA;NA;NA;Si;0.27632000000000001;2.4
111;Hombre;0.5;55;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12;NA;12;110;0;0;0;0;1;1;0;0;13.5080668;-88.871944999999997;200;0;NA;NA;NA;NA;NA;Si;0.20064000000000001;1.03
112;Hombre;1.4;980;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;700;0;1;0;0;0;0;0;0;13.913551;-89.589280000000002;986;0;NA;NA;NA;NA;NA;No;1.03576;2.9594399999999998
113;Hombre;0.7;500;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;7;714.28571428571433;0;1;0;0;0;1;0;0;13.808741899999999;-89.146634000000006;486;0;Si;Si;Si;Si;Si;No;0.88439999999999996;1.2891999999999999
114;Hombre;0.06;50;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;833.33333333333337;0;0;0;0;1;1;0;0;13.7960388;-88.239931999999996;1050;0;NA;NA;NA;NA;NA;Si;4.5760000000000002E-2;0.28599999999999998
115;Hombre;0.35;250;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;714.28571428571433;0;0;1;0;0;1;0;0;13.9889806;-89.806506999999996;542;0;Si;Si;Si;Si;Si;No;0.17424000000000001;0.94335999999999998
116;Hombre;0.35;300;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;857.14285714285722;0;0;0;0;1;1;0;0;13.7826904;-89.075755000000001;628;0;Si;Si;Si;Si;Si;No;0.44;0.54559999999999997
117;Hombre;2.8;1800;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;642.85714285714289;0;0;0;0;0;1;0;0;13.888035500000001;-88.957344000000006;399;0;Si;Si;Si;Si;Si;No;0.85799999999999998;1.4168000000000001
118;Hombre;2;1900;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16;NA;16;950;0;0;0;0;1;1;0;0;13.70007;-89.734594000000001;192;0;NA;NA;NA;NA;NA;No;12.012;44.26
119;Hombre;1;830;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;NA;15;830;1;1;0;0;0;0;0;0;13.735958999999999;-89.670422000000002;392;0;NA;NA;NA;NA;NA;Si;2.6831200000000002;9.81
120;Hombre;0.7;500;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;714.28571428571433;0;0;0;0;0;0;1;0;13.888415;-88.898480000000006;419;0;NA;NA;NA;NA;NA;No;0.87560000000000004;0.99439999999999995
121;Hombre;0.7;200;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;285.71428571428572;0;1;0;0;0;0;0;0;13.588849;-88.953559999999996;446;0;NA;NA;NA;NA;NA;Si;0.62392000000000003;7.22
122;Hombre;0.35;300;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;857.14285714285722;0;1;0;0;0;0;1;0;13.7020587;-88.953460000000007;670;0;Si;Si;No;Si;Si;Si;0.15840000000000001;1.22
123;Hombre;0.5;125;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;250;0;1;0;0;0;0;0;0;13.4879242;-88.352486999999996;849;0;No;Si;Si;Si;Si;Si;9.5920000000000005E-2;0.45
124;Hombre;0.7;525;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;750;0;1;0;0;0;0;1;0;13.7682947;-89.683064000000002;545;0;Si;No;Si;Si;No;No;1.0973599999999999;3.4891999999999999
125;Mujer;0.35;300;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;857.14285714285722;0;0;0;0;0;0;1;0;13.888343799999999;-88.898358999999999;420;0;NA;NA;NA;NA;NA;No;0.46200000000000002;0.61599999999999999
126;Hombre;1;950;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;NA;8;950;1;0;0;0;0;1;1;0;13.694444000000001;-89.658056000000002;298;0;Si;Si;Si;Si;No;Si;0.95920000000000005;3.81
127;Hombre;2.5;200;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;80;0;1;0;0;0;0;0;0;13.465375;-88.380330000000001;490;0;Si;Si;Si;No;Si;Si;0.36168;1.95
128;Hombre;0.7;500;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;714.28571428571433;0;1;0;0;0;0;1;0;13.884859799999999;-89.564509999999999;929;0;NA;NA;NA;NA;NA;No;0.41448000000000002;3.1862400000000002
129;Hombre;0.7;600;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11;NA;11;857.14285714285722;0;0;0;0;1;1;0;0;13.7615;-89.433199999999999;469;0;Si;No;Si;Si;Si;No;0.98384000000000005;4.3929600000000004
130;Hombre;0.5;250;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;NA;8;500;0;1;0;0;0;0;0;0;13.496763100000001;-88.303741000000002;714;0;Si;Si;Si;Si;Si;Si;9.9440000000000001E-2;0.5
131;Hombre;4;2520;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;630;0;1;0;0;0;0;0;0;13.588464440999999;-88.940977290000006;554;0;Si;Si;Si;Si;Si;Si;0.46111999999999997;4.4800000000000004
132;Hombre;0.7;350;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;7;500.00000000000006;0;0;0;0;0;0;1;0;13.768015999999999;-89.623535000000004;700;0;Si;No;Si;Si;No;No;0.89847999999999995;2.5009600000000001
133;Mujer;0.8;200;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;250;0;1;0;0;0;0;0;0;13.3271388;-88.556340000000006;54;0;Si;Si;Si;Si;No;Si;0.34671999999999997;1.75
134;Mujer;0.7;550;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;785.71428571428578;1;1;0;0;0;0;1;0;13.4789131;-89.183204000000003;25;0;NA;NA;NA;NA;NA;No;0.63360000000000005;1.1044
135;Mujer;0.3;200;0;50;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;3;833.33333333333337;0;0;0;0;1;1;0;0;13.680883100000001;-88.925613999999996;595;0;Si;Si;Si;Si;Si;Si;0.11967999999999999;0.88
136;Hombre;1;150;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;150;0;1;0;0;0;0;0;0;13.6673144;-88.959564;480;0;Si;Si;Si;Si;Si;Si;0.18479999999999999;2.02
137;Hombre;1;500;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;500;1;1;0;0;0;0;1;0;13.44464;-89.199369000000004;4;0;Si;Si;Si;Si;Si;No;1.2407999999999999;1.7776000000000001
138;Mujer;0.7;600;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;857.14285714285722;0;0;0;0;1;1;0;0;13.780029499999999;-89.117737000000005;613;0;Si;Si;Si;Si;Si;No;0.88;0.94599999999999995
139;Hombre;2;1800;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;900;1;1;0;0;0;1;0;0;13.703489599999999;-89.714855;215;0;Si;Si;Si;Si;Si;No;3.18384;15.978160000000001
140;Hombre;2.5;800;3;1700;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.3600000000000003;NA;4.3600000000000003;1000;0;1;0;0;0;0;0;0;13.910696;-89.846209999999999;747;0;NA;NA;NA;NA;NA;No;2.9744000000000002;13.31616
141;Hombre;0.5;125;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;250;0;0;0;0;0;1;0;0;13.545363332999999;-88.434484999999995;502;0;Si;Si;No;Si;Si;Si;0.39600000000000002;2.2999999999999998
142;Mujer;0.15;60;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;400;0;1;0;0;0;0;0;0;13.465972499999999;-88.286462;913;0;NA;NA;NA;NA;NA;Si;3.0800000000000001E-2;0.16
143;Hombre;3;3000;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11;NA;11;1000;1;0;0;0;0;0;0;0;13.717107;-89.662903;359;0;NA;NA;NA;NA;NA;Si;12.79696;49.17
144;Hombre;1;900;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11;NA;11;900;0;0;0;0;0;1;0;0;13.925955;-88.643236000000002;584;0;Si;No;No;No;No;Si;0.53944000000000003;3.52
145;Hombre;0.18;200;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;1111.1111111111111;0;0;0;0;1;1;0;0;13.788315000000001;-88.239635000000007;1095;0;Si;No;Si;Si;Si;Si;0.1056;0.374
146;Hombre;1.5;470;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;313.33333333333331;1;0;0;0;0;1;0;0;13.836;-88.602277000000001;585;0;Si;Si;Si;Si;Si;Si;0.57023999999999997;3.0791200000000001
147;Hombre;0.3;70;2;65;5;NA;NA;NA;NA;15;3;NA;NA;NA;NA;NA;NA;3.4444444444000002;3;3.4;500;0;0;0;0;1;1;0;0;13.754174000000001;-88.204899999999995;972;10;Si;Si;Si;Si;Si;Si;0.20327999999999999;0.72599999999999998
148;Hombre;7.35;NA;NA;NA;NA;NA;NA;NA;NA;2719;6;5439;7;NA;NA;NA;NA;NA;6.6667075263999998;6.6667075263999998;1109.9319727891157;1;1;0;0;0;0;0;0;13.731142287000001;-89.435970499999996;491;100;Si;Si;Si;Si;Si;Si;29.871600000000001;160.54192
149;Hombre;10;6000;5;NA;NA;NA;NA;NA;NA;1500;3;NA;NA;NA;NA;NA;NA;5;3;4.5999999999999996;750;0;0;0;0;0;1;1;0;13.786899999999999;-89.516400000000004;591;20;Si;Si;Si;Si;No;No;0.69343999999999995;3.4584000000000001
150;Hombre;4.9000000000000004;2500;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;510.20408163265301;0;1;0;0;0;0;1;0;14.155205731000001;-89.686327399999996;1001;0;Si;No;Si;Si;Si;No;4.6455200000000003;13.25544
151;Hombre;2.8;1600;5;NA;NA;NA;NA;NA;NA;400;3;NA;NA;NA;NA;NA;NA;5;3;4.5999999999999996;714.28571428571433;0;1;0;0;0;1;0;0;13.928297000000001;-89.812753000000001;760;20;Si;Si;Si;Si;Si;No;2.7324000000000002;13.3628
152;Hombre;0.35;350;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;1000.0000000000001;0;0;0;0;0;1;0;0;13.788066300000001;-89.350166000000002;480;0;NA;NA;NA;NA;NA;No;1.012;2.2440000000000002
153;Hombre;2.5;450;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;180;0;1;0;0;0;1;1;0;13.429022489999999;-88.510998099999995;459;0;Si;Si;Si;No;Si;Si;0.12496;1.74
154;Hombre;1;450;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;450;0;1;0;0;0;0;0;0;13.3247456;-88.424121999999997;70;0;NA;NA;NA;NA;NA;Si;0.11352;1.44
155;Hombre;0.5;125;3;40;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.6969696969000001;NA;4.6969696969000001;330;0;1;0;0;0;0;1;0;13.4943867;-88.404347999999999;690;0;Si;Si;No;No;Si;Si;0.96799999999999997;5.05
156;Hombre;1.2;900;5;300;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.5;NA;5.5;1000;0;1;0;0;0;0;1;0;13.687212000000001;-88.962839000000002;618;0;Si;Si;Si;Si;No;Si;0.41183999999999998;2.61
157;Hombre;0.3;250;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;833.33333333333337;0;1;0;0;0;0;0;0;13.285;-88.232600000000005;163;0;Si;Si;No;No;Si;Si;0.57199999999999995;3.3
158;Hombre;4.8;900;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;7;187.5;0;1;0;0;0;0;0;0;13.580989199999999;-88.935496999999998;547;0;No;Si;No;Si;Si;Si;0.24199999999999999;2.9
159;Mujer;0.3;250;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;833.33333333333337;0;1;0;0;0;0;1;0;13.783295799999999;-88.949438000000001;637;0;Si;Si;Si;Si;Si;Si;0.15487999999999999;1.1200000000000001
160;Hombre;2.1;1300;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;619.04761904761904;0;1;0;0;0;0;0;0;13.616474999999999;-89.14967;809;0;Si;Si;Si;Si;Si;Si;0.27367999999999998;7.01
161;Hombre;1;510;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;510;1;1;0;0;0;0;0;0;13.715614;-89.457279999999997;731;0;Si;No;Si;Si;Si;Si;0.18215999999999999;0.86416000000000004
162;Hombre;0.4;300;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;750;0;1;0;0;0;0;0;0;13.2842;-88.243099999999998;225;0;Si;Si;No;No;Si;Si;0.34936;1.97
163;Hombre;0.2;150;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;750;0;1;0;0;0;0;1;0;13.500718300000001;-88.397130000000004;629;0;Si;Si;No;No;Si;Si;0.83160000000000001;4.5
164;Hombre;2;2200;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12;NA;12;1100;1;0;0;0;0;1;1;0;13.7056;-89.685643999999996;289;0;NA;NA;NA;NA;NA;No;8.8915199999999999;36.08
165;Hombre;0.12;125;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;7;1041.6666666666667;0;1;0;0;0;0;0;0;13.697573999999999;-89.462227999999996;645;0;Si;No;No;Si;Si;Si;0.13991999999999999;0.76383999999999996
166;Mujer;1.5;400;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;266.66666666666669;0;0;0;0;0;1;0;0;13.888079100000001;-88.959215;379;0;Si;Si;Si;Si;Si;No;0.61160000000000003;0.86240000000000006
167;Mujer;2.5;400;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;160;0;0;0;0;1;1;0;0;13.505020999999999;-88.323570000000004;729;0;Si;Si;Si;Si;No;Si;0.45935999999999999;2.31
168;Hombre;1.5;80;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;53.333333333333336;0;1;0;0;0;0;0;0;13.6048378;-88.925139999999999;666;0;Si;Si;Si;No;Si;Si;0.22352;1.1399999999999999
169;Hombre;9.8000000000000007;NA;NA;NA;NA;NA;NA;NA;NA;10800;8;NA;NA;NA;NA;NA;NA;NA;8;8;1102.0408163265306;0;1;0;0;0;0;1;0;13.654061;-88.843377000000004;574;100;Si;Si;Si;Si;Si;Si;7.42544;41.15408
170;Mujer;10;11000;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;1100;0;1;0;0;0;0;0;0;13.3857;-89.0822;11;0;NA;NA;NA;NA;NA;No;1.6324000000000001;2.8643999999999998
171;Hombre;0.35;NA;NA;NA;NA;NA;NA;NA;NA;200;6;NA;NA;NA;NA;NA;NA;NA;6;6;571.42857142857144;0;1;0;0;0;1;0;0;13.872628499999999;-89.172372999999993;443;100;Si;Si;Si;Si;Si;No;0.14960000000000001;0.35904000000000003
172;Hombre;3.5;1433;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;NA;8;409.42857142857144;0;1;0;0;0;0;0;0;13.8999875;-89.856238000000005;887;0;Si;Si;Si;Si;Si;No;4.9790400000000004;23.21968
173;Hombre;4.1900000000000004;3150;6;NA;NA;NA;NA;NA;NA;2000;5;NA;NA;NA;NA;NA;NA;6;5;5.6116504854000002;1229.1169451073984;1;0;0;1;0;0;0;1;13.334200900000001;-88.772400000000005;9;38.834951456310677;Si;Si;Si;Si;Si;Si;1.2205600000000001;10.9
174;Mujer;0.7;300;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;3;428.57142857142861;0;1;0;0;0;0;0;0;13.797800000000001;-89.114199999999997;584;0;Si;Si;Si;Si;Si;No;0.45319999999999999;0.89319999999999999
175;Hombre;1.85;NA;NA;NA;NA;NA;NA;NA;NA;2025;4;NA;NA;NA;NA;NA;NA;NA;4;4;1094.5945945945946;0;0;0;0;1;1;0;0;13.9016608;-89.542454000000006;997;100;Si;No;Si;Si;Si;No;4.5056000000000003;12.8744
176;Mujer;0.5;100;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12;NA;12;200;0;1;0;0;0;1;1;0;13.4272337;-88.506737999999999;444;0;Si;No;Si;No;Si;Si;8.2720000000000002E-2;1.01
177;Mujer;1;650;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;650;0;0;0;0;1;1;0;0;13.8881034;-88.898431000000002;423;0;NA;NA;NA;NA;NA;No;0.55000000000000004;1.0780000000000001
178;Hombre;1.5;1600;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9;1066.6666666666667;1;0;0;0;0;0;0;0;13.730753;-89.667271999999997;380;0;Si;Si;Si;No;No;Si;2.6611199999999999;11.37
179;Hombre;5.24;4437;6;NA;NA;NA;NA;NA;NA;1000;5;NA;NA;NA;NA;NA;NA;6;5;5.8160750414000004;1037.5954198473282;1;0;0;1;0;0;0;1;13.3528614;-88.735017999999997;16;18.392495861688431;Si;Si;Si;Si;Si;No;1.81016;21.1
180;Hombre;0.35;250;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;714.28571428571433;0;0;0;0;1;1;0;0;13.897044599999999;-88.964616000000007;346;0;Si;Si;Si;Si;Si;No;0.84919999999999995;1.4563999999999999
181;Mujer;0.35;150;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11;NA;11;428.57142857142861;0;1;0;0;0;0;0;0;13.618069;-89.232421000000002;790;0;Si;Si;Si;Si;Si;No;0.61599999999999999;1.1220000000000001
182;Hombre;1.5;1200;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;800;0;1;0;0;0;0;1;0;13.742875;-89.000960000000006;730;0;NA;NA;NA;NA;NA;Si;0.49896000000000001;6.21
183;Hombre;0.35;240;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;685.71428571428578;0;1;0;0;0;0;1;0;13.8852502;-89.565620999999993;923;0;NA;NA;NA;NA;NA;Si;0.24815999999999999;0.70576000000000005
184;Mujer;1.4;1500;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;1071.4285714285716;0;1;0;0;0;0;1;0;13.623111700000001;-88.860225999999997;847;0;No;Si;Si;Si;No;No;0.87295999999999996;5.41
185;Hombre;0.26;250;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;961.53846153846155;0;0;0;0;0;1;0;0;13.796305;-88.1678;734;0;Si;Si;Si;No;Si;Si;0.5544;1.6659999999999999
186;Hombre;1.5;60;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;NA;20;40;0;1;0;0;0;0;0;0;13.6007456;-88.956494000000006;501;0;NA;NA;NA;NA;NA;Si;1.4396800000000001;4.84
187;Hombre;1;735;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;7;735;0;0;0;0;0;0;1;0;13.736101;-89.662778000000003;394;0;NA;NA;NA;NA;NA;Si;2.4428800000000002;9.33
188;Hombre;1;500;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;7;500;0;1;0;0;0;0;0;0;13.4329681;-88.566958999999997;397;0;NA;NA;NA;NA;NA;Si;0.19447999999999999;4.12
189;Hombre;0.35;200;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;571.42857142857144;0;1;0;0;0;0;0;0;13.527995000000001;-88.448690999999997;569;0;Si;Si;No;Si;Si;Si;3.5200000000000002E-2;0.16500000000000001
190;Hombre;0.5;125;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;250;0;1;0;0;0;0;1;0;13.475400199999999;-88.391272999999998;647;0;No;No;No;No;Si;Si;0.63712000000000002;3.45
