Sexo productor,Área (Ha),Edad promedio plantas,Densidad (plantas/Ha),Tipo suelo,Latitud,Longitud,Altura,Porcentaje injertación,Aplica poda,Maneja sombra,Fertilización orgánica,Fertilización química,Presencia de plagas/ enfermedades,Recibe AT,Perdidas (qq),Produccion efectiva (qq)
Hombre,0.5,5,1111.11,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.34170833,-88.61497333,28,0,1,1,Si,No,1,1,0.87296,4.49
Hombre,0.4,8,1000,"Regosoles y Halomorficos, Aluviales",13.280707,-88.749472,10,0,1,1,Si,Si,1,1,0.63888,3.35
Hombre,0.14,4,1071.43,Andisoles,13.4908461,-88.394596,656,0,1,1,No,No,0,1,0.3608,2
Hombre,0.35,4,,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.7826904,-89.075755,628,,1,1,Si,Si,0,0,0.44,0.5456
Hombre,2.5,3,,"Latosoles Arcillo Rojizos, Andisoles",13.9662051,-89.668249,765,,1,1,Si,Si,0,0,2.55464,7.30136
Hombre,13.3,6.4,582.71,"Andisoles, Litosoles",13.458779,-88.536863,949,3.2,0,0,Si,No,0,1,0.16808,5.2
Hombre,0.7,6,750,"Andisoles, Litosoles",13.7682947,-89.683064,545,0,1,0,Si,Si,1,0,1.09736,3.4892
Hombre,0.7,4,1071.43,"Latosoles Arcillo Rojizos, Grumosoles",13.9990122,-89.624166,706,93.3,1,1,Si,Si,0,0,0.59048,2.7676
Hombre,0.7,5.6,657.14,"Andisoles, Aluviales",13.418425,-88.885391,7.427063,39.1,0,0,,,1,0,0.6468,4.45
Hombre,0.7,5.6,564.29,Andisoles,13.489654,-88.881726,132.518372,40.5,1,1,Si,Si,0,1,1.15016,8
Mujer,0.7,5.9,528.57,Andisoles,13.468408,-88.878656,34,13.5,0,0,,,1,1,0.80696,5.6
Hombre,1.4,5.7,321.43,Andisoles,13.472023,-88.879373,31,33.3,0,0,,,1,0,1.00584,6.95
Mujer,0.8,4,250,Andisoles,13.3271388,-88.55634,54,0,1,1,Si,Si,1,1,0.34672,1.75
Hombre,0.3,5,833.33,Latosoles Arcillo Rojizos,13.799264,-88.2799,874,0,0,1,Si,No,0,1,0.29304,1.47
Hombre,1.5,,,"Latosoles Arcillo Rojizos, Aluviales, Andisoles",13.7034896,-89.714855,215,,1,1,Si,Si,0,0,3.18384,15.97816
Hombre,0.35,5,,Andisoles,13.777191,-89.14259,539,,1,1,Si,Si,0,0,0.4576,0.5808
Hombre,1,4,,Latosoles Arcillo Rojizos,13.9169308,-89.517694,816,,1,1,Si,Si,0,1,0.94424,2.69984
Hombre,2,4,,Andisoles,13.90877,-89.5823,1022,,1,1,Si,Si,0,0,1.34552,3.85792
Hombre,1,6,150,Andisoles,13.6107336,-88.922049,690,0,1,1,Si,No,0,1,0.15136,1.356667
Hombre,1.25,6,400,Andisoles,13.6111821,-88.907823,834,0,1,1,Si,Si,0,1,0.2728,3.23
Hombre,2.1,5,619.05,Andisoles,13.616475,-89.14967,809,0,1,1,Si,Si,0,1,0.27368,7.01
Hombre,4.2,4.9,904.76,Andisoles,13.7744177,-89.17045,444,5.3,1,1,Si,Si,0,0,0.99088,5.99
Hombre,9.1,2.8,869.57,Latosoles Arcillo Rojizos,13.9329243,-88.634224,769,40,1,1,Si,Si,0,1,1.36136,8.25904
Mujer,0.5,6.5,800,"Latosoles Arcillo Rojizos, Regosoles y Halomorficos,",13.3318756,-88.687538,9,25,1,1,Si,No,1,1,0.39424,2.35
Mujer,0.5,5,600,Andisoles,13.5124216,-88.38623,519,0,1,1,No,Si,0,1,0.8668,4.65
Hombre,0.2,4,750,"Andisoles, Litosoles",13.5007183,-88.39713,629,0,1,1,No,No,0,1,0.8316,4.5
Hombre,0.2,5,250,Latosoles Arcillo Rojizos,13.7366037,-88.222612,1206,0,1,1,Si,Si,1,1,0.0264,0.176
Hombre,0.2,4,1000,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.7599096,-88.2089268,1105,0,1,1,Si,Si,0,1,0.03696,0.176
Hombre,0.1,6,1136.36,"Latosoles Arcillo Rojizos, Latosoles Arcillosos Acidos",13.9256229,-88.091379,823,0,1,1,Si,No,0,1,0,0.2
Mujer,0.3,7,833.33,Latosoles Arcillo Rojizos,13.8880898,-88.111576,747,0,1,1,Si,Si,0,1,0.12936,2.086
Mujer,0.5,19,70,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.6223679,-89.019296,766,0,1,1,Si,Si,0,1,0.14432,1.33
Hombre,0.2,7,1200,"Regosoles y Halomorficos, Aluviales",13.3017209,-88.75601,6,0,1,1,Si,No,1,1,0.31504,2.05
Hombre,0.35,5,,"Latosoles Arcillo Rojizos, Andisoles",13.8730354,-89.105913,819,,1,1,Si,Si,0,0,0.374,0.572
Hombre,1.5,15,183.33,Andisoles,13.6257742,-88.923713,616,0,1,1,Si,Si,0,1,0.23936,4.13
Hombre,0.7,4.6,121.43,Andisoles,13.594306,-88.966777,352.835327,41.2,1,1,Si,Si,0,0,0.308,2.82
Hombre,0.7,5,85.71,Andisoles,13.599968,-88.95084,525,0,1,1,Si,Si,0,1,0.22088,2.5
Mujer,0.5,6,140,Andisoles,13.593266,-88.966121,377.298584,0,1,1,Si,Si,0,1,0.264,1.67
Mujer,0.7,6,600,"Andisoles, Litosoles",13.460684,-88.536209,100,0,1,1,Si,Si,0,1,0.07656,1.74
Hombre,0.7,5.9,500,"Andisoles, Litosoles",13.464962,-88.530906,1081,8.6,1,1,Si,Si,0,1,0.0616,1.21
Hombre,0.7,5.9,457.14,"Latosoles Arcillo Rojizos, Andisoles",13.508277,-88.545707,909,7.8,0,1,Si,No,0,0,0.0748,1.3
Hombre,0.7,7,542.86,"Latosoles Arcillo Rojizos, Andisoles",13.510839,-88.560513,671.464844,0,1,1,Si,Si,0,1,0.07128,1.44
Hombre,0.7,6,571.43,"Latosoles Arcillo Rojizos, Aluviales, Andisoles",13.557975,-89.607555,454.568481,0,1,1,Si,Si,0,0,0.05104,1.39
Hombre,0.7,6,500,Andisoles,13.640962,-88.702025,748.493286,0,1,1,Si,Si,0,1,0.07568,1.39
Hombre,0.7,6.8,607.14,"Latosoles Arcillo Rojizos, Andisoles",13.505896,-88.555404,798,11.8,1,1,Si,Si,0,1,0.08712,1.7
Hombre,0.7,6,607.14,"Andisoles, Litosoles",13.471648,-88.530438,1281,0,1,1,Si,No,0,1,0.06776,1.69
Hombre,0.7,6,571.43,"Andisoles, Litosoles",13.46061,-88.538785,907,0,1,1,Si,Si,0,1,0.07656,1.71
Mujer,0.3,5,1000,Latosoles Arcillo Rojizos,13.7840352,-88.099312,520,0,1,1,Si,Si,0,1,0.1144,0.43
Mujer,0.3,5,833.33,"Andisoles, Litosoles",13.7832958,-88.949438,637,0,1,1,Si,Si,0,1,0.15488,1.12
Hombre,0.3,5,666.67,"Andisoles, Litosoles",13.7832312,-88.949428,637,0,1,1,Si,Si,0,1,0.10912,0.81
Hombre,0.3,5,666.67,"Andisoles, Litosoles",13.7833838,-88.949414,637,0,1,0,Si,Si,0,0,0.13904,0.89
Mujer,0.3,3.8,833.33,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.6808831,-88.925614,595,0,1,1,Si,Si,0,1,0.11968,0.88
Mujer,0.35,5,1142.86,"Andisoles, Litosoles",13.7071155,-88.933568,787,0,1,1,No,Si,1,1,0.18744,1.32
Hombre,0.03,10,1000,"Latosoles Arcillo Rojizos, Aluviales",13.5873975,-88.571213,49,0,1,1,Si,Si,0,1,0.05544,0.28776
Hombre,1,5,500,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.752734,-88.202239,907.651611,0,1,1,Si,Si,0,1,1.02608,3.85
Hombre,0.6,4,1111.11,"Latosoles Arcillo Rojizos, Regosoles y Halomorficos,",13.3287584,-88.712133,13,0,1,1,Si,No,1,1,0.30712,1.67
Mujer,0.7,5,,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.8986392,-88.963241,348,,1,1,Si,Si,0,0,0.946,1.4608
Hombre,0.25,4,800,"Andisoles, Litiosoles",13.452968,-88.327424,710.24585,0,1,1,Si,Si,0,1,0.12672,0.64
Hombre,0.18,5,833.33,"Andisoles, Litiosoles",13.446993,-88.32826,677.63562,0,0,0,Si,Si,0,1,0.09152,0.46
Hombre,0.17,5,588.24,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.838385,-88.266348,417.60232,0,0,0,Si,Si,0,1,0.13816,0.66
Hombre,0.6,5,333.33,"Andisoles, Litosoles",13.502095,-88.402474,652.749634,0,1,1,No,Si,0,1,0.2904,2.15
Hombre,0.6,5,500,"Latosoles Arcillo Rojizos, Andisoles",13.515886,-88.446471,638.583371,0,1,1,No,No,0,1,1.2628,6.85
Hombre,0.43,5,837.21,Andisoles,13.471223,-88.369012,737.946045,0,1,1,Si,No,0,1,0.34936,2.15
Hombre,0.3,5,833.33,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.812541,-88.253424,883.005981,0,1,1,Si,Si,0,1,0.25784,0.88
Mujer,0.35,5,857.14,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.812288,-88.253724,889.549072,0,1,1,Si,Si,0,1,0.26488,0.99
Hombre,2.5,6,80,Andisoles,13.465375,-88.38033,490,0,1,1,Si,No,0,1,0.36168,1.95
Hombre,0.15,4,333.33,"Latosoles Arcillo Rojizos, Andisoles",13.5321235,-88.429579,537,0,1,1,No,Si,0,1,0.5808,3.2
Mujer,5,4,200,Andisoles,13.4685917,-88.380413,507,0,0,0,Si,Si,0,1,0.81576,4.45
Mujer,0.6,4,83.33,"Latosoles Arcillo Rojizos, Andisoles",13.4975317,-88.383035,620,0,1,1,No,Si,0,1,0.176,0.9
Hombre,0.35,5,,"Latosoles Arcillo Rojizos, Andisoles",13.6018868,-89.468457,688,,1,1,Si,Si,0,0,0.55,0.7128
Hombre,1,6,,Andisoles,13.6003933,-88.957509,497,,1,1,Si,Si,0,1,0.30184,2.35
Hombre,0.15,7,666.67,Latosoles Arcillo Rojizos,13.650874,-88.525427,132.967529,0,1,1,Si,No,0,0,0.09152,1.15
Hombre,0.11,6,1000,"Latosoles Arcillo Rojizos, Aluviales",13.580627,-88.571535,26.558899,0,1,1,No,Si,0,1,0.23232,1.23288
Hombre,6,14.2,,Andisoles,13.5438087,-88.870833,456,,1,1,Si,Si,0,1,1.3332,9.4
Hombre,0.7,6,,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.8970974,-88.964602,346,,1,1,Si,Si,0,0,0.792,1.5136
Hombre,0.35,6,,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.8970446,-88.964616,346,,1,1,Si,Si,0,0,0.8492,1.4564
Hombre,1,3,100,Andisoles,13.482555,-88.38623,637,0,0,0,,,1,1,0.53152,2.9
Hombre,0.5,12,160,Andisoles,13.5002825,-88.391057,565,0,0,0,,,1,1,0.7216,3.7
Hombre,1.4,4,,Andisoles,13.913551,-89.58928,986,,0,0,,,1,0,1.03576,2.95944
Hombre,1,5,,Andisoles,13.3247456,-88.424122,70,,0,0,,,1,1,0.11352,1.44
Mujer,0.18,7,888.89,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.8425691,-88.242278,898,0,0,0,,,1,1,0.11264,0.44
Hombre,2.5,4.4,,Andisoles,13.910696,-89.84621,747,,0,0,,,1,0,2.9744,13.31616
Hombre,1,7,1000,Andisoles,13.609751,-88.93786,607,0,0,0,,,1,1,0.37664,3.11
Mujer,0.35,5,571.43,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.70846527,-88.80941066,598,0,0,0,,,1,0,0.11616,1.04
Hombre,0.4,6,1000,Regosoles y Halomorficos,13.219,-88.5147,-4.40543,0,0,0,,,1,1,0.2596,1.39
Hombre,0.4,6,1000,Regosoles y Halomorficos,13.2152,-88.5143,5.5611,0,0,0,,,1,1,0.2552,1.3
Hombre,0.06,4,833.33,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.7960388,-88.239932,1050,0,0,0,,,1,1,0.04576,0.286
Hombre,0.2,4,,"Latosoles Arcillo Rojizos, Andisoles",13.9445635,-89.543256,786,,0,0,,,1,0,0.1936,0.55528
Mujer,0.5,31,250,Andisoles,13.6019738,-88.925999,660,0,0,0,,,1,0,0.47784,4.98
Hombre,0.45,6,122.22,Andisoles,13.6293858,-88.935516,570,0,0,0,,,1,1,0.13904,1.14
Mujer,0.5,14.3,300,Andisoles,13.6243085,-88.939982,570,0,0,0,,,1,1,0.33968,3.23
Hombre,0.9,7,222.22,Andisoles,13.6189352,-88.928815,642,0,0,0,,,1,1,0.31856,4.75
Mujer,1,6,,Andisoles,13.584094,-88.96387,441,,0,0,,,1,1,0.0308,0.7
Hombre,6,6,,Andisoles,13.5951272,-88.941041,568,,0,0,,,1,1,0.99704,9.16
Hombre,0.7,6,,Andisoles,13.5995986,-88.953434,511,,0,0,,,1,1,0.27632,2.4
Hombre,2,5,,"Regosoles y Halomorficos, Aluviales",13.369923,-88.76751,12,,0,0,,,1,1,1.16952,11.45
Hombre,1.4,5,,Litosoles,13.888558,-88.89785,421,,0,0,,,1,0,0.528,0.55
Mujer,1,5,,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.8881034,-88.898431,423,,0,0,,,1,0,0.55,1.078
Hombre,0.35,6,,"Latosoles Arcillo Rojizos, Aluviales",13.59862,-88.604962,35,,0,0,,,1,0,0.17424,1.26
Hombre,0.2,7,,"Latosoles Arcillo Rojizos, Grumosoles, Litosoles",13.657178,-88.694651,365.652222,,0,0,,,1,0,0.11176,0.86
Mujer,0.2,6,,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.633062,-88.763463,309,,0,0,,,1,0,0.09328,0.7
Mujer,0.35,5,,Andisoles,13.661718,-88.892555,685,,0,0,,,1,1,0.1804,1.31
Hombre,1,5,,"Latosoles Arcillo Rojizos, Andisoles",13.643628,-88.780343,349.711304,,0,0,,,1,0,0.54824,3.69
Hombre,0.1,6,,Andisoles,13.665801,-88.906838,550.522217,,0,0,,,1,1,0.0176,0.23
Hombre,1,6,,Andisoles,13.66267,-88.903368,650.303223,,0,0,,,1,0,0.61424,4.62
Hombre,3,6,,"Latosoles Arcillo Rojizos, Andisoles",13.619525,-88.820283,829.77356,,0,0,,,1,1,1.28832,9.68
Mujer,1.4,6,,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.649191,-88.813056,514.122986,,0,0,,,1,0,0.75944,5.2
Hombre,1,6,,"Latosoles Arcillo Rojizos, Litosoles, Grumosoles",13.679878,-88.597508,300.044556,,0,0,,,1,0,0.66,4.43
Hombre,0.2,6,,"Latosoles Arcillo Rojizos, Andisoles",13.613295,-88.818898,903.309326,,0,0,,,1,0,0.05544,0.65
Hombre,0.7,6,,"Latosoles Arcillo Rojizos, Andisoles",13.639175,-88.752496,254,,0,0,,,1,0,0.33616,2.34
Hombre,0.3,6,,"Latosoles Arcillo Rojizos, Andisoles",13.621206,-88.817322,787.46875,,0,0,,,1,0,0.1188,0.9
Hombre,1,6,,"Latosoles Arcillo Rojizos, Andisoles",13.629349,-88.81617,650,,0,0,,,1,0,0.39248,2.6
Hombre,0.2,7,,"Latosoles Arcillo Rojizos, Grumosoles, Litosoles",13.672123,-88.726978,472.134155,,0,0,,,1,0,0.05192,0.61
Mujer,1,6,,"Latosoles Arcillo Rojizos, Grumosoles, Andisoles",13.621334,-88.726114,200,,0,0,,,1,0,0.41712,3.13
Mujer,0.35,6,,Litosoles,13.8883438,-88.898359,420,,0,0,,,1,0,0.462,0.616
Hombre,0.7,5,,Litosoles,13.888415,-88.89848,419,,0,0,,,1,0,0.8756,0.9944
Hombre,0.7,5,,Litosoles,13.888387,-88.89836,419,,0,0,,,1,0,0.8624,1.144
Mujer,0.7,5,,"Litosoles, Andisoles, Aluviales",13.4789131,-89.183204,25,,0,0,,,1,0,0.6336,1.1044
Hombre,0.3,16,,"Andisoles, Aluviales",13.735959,-89.670422,392,,0,0,,,1,1,2.68312,9.81
Hombre,0.1,16,,"Andisoles, Aluviales",13.735586,-89.670641,389,,0,0,,,1,1,0.61072,2.4
Hombre,0.15,7,,Litosoles,13.736101,-89.662778,394,,0,0,,,1,1,2.44288,9.33
Hombre,0.1,17,,"Andisoles, Aluviales",13.735013,-89.670208,390,,0,0,,,1,1,0.33968,1.36
Hombre,0.7,6,,Andisoles,13.5772386,-88.956248,496,,0,0,,,1,1,0.27368,2.62
Mujer,0.7,6,,Andisoles,13.5993299,-88.967923,405,,0,0,,,1,1,0.26312,6.63
Hombre,1.5,20,,Andisoles,13.6007456,-88.956494,501,,0,0,,,1,1,1.43968,4.84
Hombre,2.8,7,,"Latosoles Arcillo Rojizos, Andisoles",13.354464,-88.48113,143.228394,,0,0,,,1,0,0.10648,3.26
Hombre,0.35,7,,"Latosoles Arcillo Rojizos, Andisoles",13.397598,-88.539829,237.990723,,0,0,,,1,1,0.08184,1.68
Hombre,1.4,7,,"Latosoles Arcillo Rojizos, Andisoles, Litosoles",13.387774,-88.493479,287.28186,,0,0,,,1,0,0.0748,2.04
Hombre,0.7,7,,Andisoles,13.504859,-88.43627,730.068359,,0,0,,,1,0,0.06512,1.68
Hombre,0.7,7,,Andisoles,13.494781,-88.471164,962.280029,,0,0,,,1,0,0.06952,1.75
Mujer,0.7,7,,"Andisoles, Litosoles",13.455423,-88.534074,879.283203,,0,0,,,1,0,0.06688,1.64
Hombre,1.4,7,,"Andisoles, Litosoles",13.455948,-88.53399,84.102783,,0,0,,,1,1,0.08888,1.98
Hombre,2.1,7,,"Latosoles Arcillo Rojizos, Andisoles",13.51472,-88.530687,3.09375,,0,0,,,1,0,0.088,3.14
Hombre,0.7,7,,"Latosoles Arcillo Rojizos, Andisoles, Litosoles",13.211648,-88.283995,140,,0,0,,,1,1,0.07832,1.62
Hombre,0.7,7,,"Latosoles Arcillo Rojizos, Aluviales, Andisoles",13.538318,-88.548695,445,,0,0,,,1,0,0.07656,1.69
Hombre,0.7,7,,"Latosoles Arcillo Rojizos, Andisoles",13.522884,-88.563407,522,,0,0,,,1,1,0.08096,1.56
Hombre,1.4,7,,"Andisoles, Litosoles",13.464953,-88.529556,1075,,0,0,,,1,0,0.08888,2.55
Hombre,2.8,7,,"Latosoles Arcillo Rojizos, Aluviales, Andisoles",13.52335,-88.528377,590.89843,,0,0,,,1,1,0.08008,2.54
Mujer,2.1,7,,"Latosoles Arcillo Rojizos, Andisoles",13.506112,-88.554684,804.154297,,0,0,,,1,0,0.08008,2.33
Hombre,0.8,6,,Andisoles,13.6167,-88.8992,962,,0,0,,,1,0,0.24288,2.93
Hombre,0.25,6,,Andisoles,13.6203,-88.9439,504.16,,0,0,,,1,1,0.1408,1.43
Hombre,0.55,7,,Andisoles,13.6176,-88.9489,523,,0,0,,,1,1,0.19096,1.84
Hombre,0.3,7,,"Latosoles Arcillo Rojizos, Aluviales",13.6004,-88.579,33.8362,,0,0,,,1,0,0.14784,1.08
Mujer,0.3,6,,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.6537,-88.818,529.582,,0,0,,,1,0,0.13112,1.02
Hombre,0.5,5,,"Andisoles, Litosoles",13.6247,-88.8386,892.639,,0,0,,,1,0,0.26664,1.85
Hombre,0.25,7,,"Andisoles, Litosoles",13.4115,-88.5733,454.791,,0,0,,,1,0,0.066,0.71
Hombre,0.5,7,,Andisoles,13.4605,-88.5533,731.295,,0,0,,,1,0,0.10472,0.97
Hombre,0.2,7,,Andisoles,13.4515,-88.5508,608.212,,0,0,,,1,0,0.0572,0.65
Hombre,0.3,7,,"Latosoles Arcillo Rojizos, Litosoles, Andisoles",13.4324,-88.548,522.621,,0,0,,,1,0,0.06512,0.8
Hombre,0.35,7,,"Latosoles Arcillo Rojizos, Andisoles",13.4071,-88.5624,304,,0,0,,,1,0,0.06336,0.76
Hombre,0.35,5,,Andisoles,13.5643,-88.8611,874,,0,0,,,1,0,0.95216,7.05
Mujer,0.55,6,,Andisoles,13.608,-88.911,793.377,,0,0,,,1,0,0.10032,0.73
Hombre,0.4,6,,Andisoles,13.6632,-88.8899,652,,0,0,,,1,0,0.20856,1.59
Mujer,0.25,7,,"Latosoles Arcillo Rojizos, Andisoles",13.4076,-88.5755,273.512,,0,0,,,1,0,0.05984,0.73
Hombre,0.2,7,,Latosoles Arcillo Rojizos,13.3716,-88.5752,375.22,,0,0,,,1,0,0.06248,0.64
Hombre,0.2,5,,Andisoles,13.6616,-88.8935,685,,0,0,,,1,0,0.13464,0.94
Hombre,0.7,7,,Andisoles,13.459,-88.5549,684.138,,0,0,,,1,0,0.10736,1.88
Hombre,0.25,7,,"Andisoles, Litosoles",13.4304,-88.5657,376,,0,0,,,1,0,0.06688,0.69
Hombre,0.2,7,,"Latosoles Arcillo Rojizos, Aluviales",13.6073,-88.5702,23.3987,,0,0,,,1,0,0.10472,0.82
Mujer,0.25,7,,Latosoles Arcillo Rojizos,13.3849,-88.5735,193,,0,0,,,1,0,0.06424,0.6
Mujer,1.4,5,,"Andisoles, Litosoles",13.5678,-88.8217,817,,0,0,,,1,0,2.03456,17.85
Hombre,0.3,6,,"Andisoles, Litosoles",13.634,-88.8228,683.761,,0,0,,,1,0,0.12672,1
Hombre,0.9,6,,"Andisoles, Litosoles",13.5935,-88.8761,1032.85,,0,0,,,1,0,0.49984,3.42
Hombre,0.4,4.5,,"Andisoles, Aluviales",13.4355,-88.9644,28.9042,,0,0,,,1,1,0.01144,0.12
Hombre,0.2,7,,"Latosoles Arcillo Rojizos, Andisoles",13.415487,-88.539442,396,,0,0,,,1,0,0.06688,0.69
Hombre,0.8,6,,Andisoles,13.4004,-88.5306,657,,0,0,,,1,0,0.5148,3.39
Hombre,0.9,6,,Andisoles,13.5909,-88.927,640.493,,0,0,,,1,0,0.14608,1.1
Hombre,0.3,6,,"Andisoles, Litosoles",13.5965,-88.8759,1093.81,,0,0,,,1,0,0.13728,1.1
Hombre,1.5,6,,"Andisoles, Litosoles",13.5843,-88.875,909.436,,0,0,,,1,0,0.60016,4.23
Hombre,1.3,6,,"Andisoles, Litosoles",13.5864,-88.8748,987.687,,0,0,,,1,0,0.59136,4.2
Hombre,1.7,5,,"Andisoles, Litosoles",13.5846,-88.8769,919,,0,0,,,1,0,0.8184,5.88
Hombre,1,5,,"Andisoles, Litosoles",13.5932,-88.8731,1057,,0,0,,,1,0,0.63888,4.57
Hombre,0.3,6,,"Andisoles, Litosoles",13.584,-88.8762,912.985,,0,0,,,1,0,0.1452,1.16
Hombre,0.7,6,,"Andisoles, Litosoles",13.6275,-88.8408,895.075,,0,0,,,1,0,0.34408,2.38
Hombre,0.35,7,,"Andisoles, Litosoles",13.430198,-88.563381,355,,0,0,,,1,0,0.07304,0.85
Hombre,0.2,7,,Andisoles,13.441648,-88.557435,473,,0,0,,,1,0,0.066,0.65
Hombre,0.3,5,,Andisoles,13.5133,-88.8479,209.419,,0,0,,,1,0,1.29272,9.6
Hombre,0.3,5,,Andisoles,13.5141,-88.8587,255,,0,0,,,1,0,0.8536,6.3
Hombre,0.35,5,,"Andisoles, Aluviales",13.4362,-88.9124,29.4177,,0,0,,,1,0,1.0956,7.35
Mujer,0.4,5,,"Andisoles, Aluviales",13.4362,-88.9124,22.0012,,0,0,,,1,0,1.38336,8.73
Mujer,0.35,0,,"Andisoles, Aluviales",13.4362,-88.9124,18.463,,0,0,,,1,0,1.40536,8.8
Mujer,0.25,7,,Latosoles Arcillo Rojizos,13.396978,-88.574011,200,,0,0,,,1,0,0.06072,0.67
Mujer,0.65,6,,Andisoles,13.5978,-88.9227,692,,0,0,,,1,0,0.19888,1.72
Hombre,0.15,5,,"Andisoles, Litosoles",13.6441,-88.7895,414,,0,0,,,1,0,0.0836,0.64
Hombre,0.5,5,,"Andisoles, Litosoles",13.6329,-88.8342,724.266,,0,0,,,1,0,0.32912,2.39
Hombre,0.7,5,,Andisoles,13.4854,-88.8805,134.637,,0,0,,,1,0,1.91576,11.85
Hombre,0.75,6,,Andisoles,13.5754,-88.9308,497,,0,0,,,1,0,0.13112,0.91
Hombre,0.45,6,,Andisoles,13.6069,-88.9621,437.39,,0,0,,,1,1,0.16104,1.43
Hombre,1,5,,"Latosoles Arcillo Rojizos, Grumosoles, Andisoles",13.6363,-88.779,349.548,,0,0,,,1,0,0.65384,4.47
Hombre,0.1,6,,"Latosoles Arcillo Rojizos, Andisoles",13.6247,-88.8192,757.956,,0,0,,,1,0,0.0924,0.66
Hombre,0.5,7,,Latosoles Arcillo Rojizos,13.3786,-88.5748,161.581,,0,0,,,1,0,0.07128,0.83
Hombre,0.05,6,,"Latosoles Arcillo Rojizos, Andisoles",13.6188,-88.8216,859.272,,0,0,,,1,0,0.01144,0.21
Hombre,0.1,6,,Andisoles,13.6582,-88.8039,447.878,,0,0,,,1,0,0.08888,0.63
Hombre,0.35,5,,Andisoles,13.4805,-88.8807,37,,0,0,,,1,0,1.56112,10.11
Hombre,0.35,5,,Andisoles,13.4764,-88.8789,35,,0,0,,,1,0,1.1748,8.25
Hombre,1,6,,"Latosoles Arcillo Rojizos, Andisoles",13.6202,-88.7532,300.718,,0,0,,,1,0,0.57376,4.16
Hombre,0.35,,,"Andisoles, Aluviales",13.4635,-88.9715,27,,0,0,,,1,0,1.08416,7.65
Hombre,0.3,5,,"Andisoles, Aluviales",13.4095,-88.8844,20,,0,0,,,1,0,1.3552,8.1
Hombre,0.25,7,,Latosoles Arcillo Rojizos,13.3787,-88.5752,170,,0,0,,,1,0,0.07304,0.72
Mujer,0.05,6,,"Latosoles Arcillo Rojizos, Andisoles",13.6188,-88.8214,857,,0,0,,,1,0,0.01848,0.2
Hombre,0.4,7,,"Latosoles Arcillo Rojizos, Aluviales",13.6053,-88.5762,34.1934,,0,0,,,1,0,0.20504,1.59
Hombre,0.5,7,,"Latosoles Arcillo Rojizos, Andisoles, Litosoles",13.6568,-88.7742,497.358,,0,0,,,1,0,0.36344,2.77
Hombre,0.25,7,,"Andisoles, Litosoles",13.4389,-88.555,502,,0,0,,,1,0,0.06424,0.65
Hombre,0.2,7,,Andisoles,13.4571,-88.5478,710,,0,0,,,1,0,0.06248,0.62
Hombre,0.35,7,,"Andisoles, Litosoles",13.4259,-88.562,374,,0,0,,,1,0,0.07216,0.88
Hombre,0.45,33,,Andisoles,13.6045,-88.9484,548,,0,0,,,1,1,0.53768,4.46
Hombre,0.4,6,,Andisoles,13.602,-88.9524,532.408,,0,0,,,1,1,0.05632,0.3
Mujer,0.3,6,,Andisoles,13.6021,-88.9498,553.249,,0,0,,,1,0,0.154,1.33
Hombre,1,5,,"Latosoles Arcillo Rojizos, Grumosoles, Andisoles",13.6108,-88.7338,184.563,,0,0,,,1,0,0.67056,4.65
Hombre,0.1,7,,"Latosoles Arcillo Rojizos, Andisoles, Litosoles",13.6751,-88.7861,531.484,,0,0,,,1,0,0.04928,0.37
Mujer,0.1,5,,Andisoles,13.6584,-88.9248,557,,0,0,,,1,0,0.02376,0.27
Hombre,0.3,7,,"Andisoles, Litosoles",13.419,-88.5507,408,,0,0,,,1,0,0.09328,0.93
Hombre,0.35,7,,"Latosoles Arcillo Rojizos, Litosoles, Andisoles",13.431,-88.5493,481.661,,0,0,,,1,0,0.06512,0.76
Hombre,0.25,7,,"Latosoles Arcillo Rojizos, Litosoles, Andisoles",13.415,-88.5724,288,,0,0,,,1,0,0.06776,0.76
Mujer,0.6,6,,Andisoles,13.5078,-88.872,195.39,,0,0,,,1,1,0.27016,1.46
Hombre,0.5,6,,Andisoles,13.6198,-88.925,646.459,,0,0,,,1,1,0.24992,0.94
