Fecha;Sexo productor;Area (Ha);Arboles_totales;Edad promedio plantas;Aluviales;Andisoles;Grumosoles;Halomorficos;Latosoles_arcillosos_acidos;Latosoles_arcillo_rojizos;Litosoles;Regosoles;Latitud;Longitud;Altura;Porcentaje_Injertacion;Aplica poda;Maneja sombra;Fertilizacion organica;Fertilizacion quimica;Presencia plagas y enfermedades;recibe AT;Perdidas (qq);Produccion efectiva (qq)
2;0;0.7;500;4;0;0;1;0;0;1;0;0;13.649925;-88.166637;208.021484;0;1;1;1;1;1;1;0.35816;3.08
2;0;0.7;300;5;0;1;0;0;0;0;0;0;13.526307;-88.952921;150;0;1;1;1;1;1;0;0.22264;0.86
2;0;3.14;2304;4;0;1;0;0;0;0;1;0;13.557351;-89.185516;243.968176;100;1;1;1;1;1;0;0.6336;2.493025
2;0;0.27;300;4;0;0;0;0;1;1;0;0;13.80071;-88.250994;956.05175;0;1;1;1;1;1;1;0.40832;1.672
2;0;0.28;114;5;0;0;0;0;0;1;0;0;13.621218;-89.573179;476.016602;0;1;1;1;1;0;0;0.71192;1.817312
2;0;2.24;2240;5;0;0;0;0;0;1;0;0;13.638309;-89.536514;659;0;1;1;1;1;0;0;1.81016;4.558066
2;0;1.68;1800;4.7;0;1;0;0;0;0;0;0;13.704821;-89.487607;907;0;1;0;0;1;1;0;2.40504;10.094117
2;1;2;1800;8;0;1;0;0;0;1;0;0;13.825099;-89.948599;709.95947;0;1;1;0;1;1;0;2.3232;10.910336
2;0;1.1;1100;5.1;0;0;0;0;1;1;0;0;13.648001;-88.9158979;548;45.5;1;1;1;1;0;1;1.34992;8.14
2;0;1.8;1800;5.6;1;1;0;1;0;0;0;1;13.290382;-88.565644;2.558594;44.4;1;1;1;0;1;1;1.26104;10.8
2;0;5.05;4500;5.9;0;1;0;0;0;1;0;0;13.555074;-88.386156;324.808228;8.9;1;0;1;1;1;1;2.29152;11.727479
2;1;1.8;800;5.9;0;1;0;0;0;0;0;0;13.619546;-88.940634;554;37.5;1;1;1;1;1;1;0.26488;5.13
2;0;0.34;247;6;0;1;0;0;0;1;0;0;13.78853;-89.854868;559.352173;0;1;1;1;1;1;0;1.03224;3.916556
2;0;0.6;600;4.7;0;0;0;1;0;1;0;1;13.329741;-88.70279;-1.153229;16.7;1;1;1;1;0;1;0.43384;3.14
2;1;0.25;200;4;0;1;0;0;0;0;0;0;13.488896;-88.356034;849.381853;0;1;1;1;1;1;1;0.132;1.782
2;1;0.45;500;6;0;0;0;0;1;1;0;0;13.957143;-88.195683;978.462646;0;1;1;1;0;1;0;0.31856;4.405042
2;0;0.09;125;4.6;0;1;0;0;0;1;0;0;13.514413;-88.331712;674.645889;20;1;1;0;1;1;1;0.26136;1.526135
2;1;0.2;150;5;0;1;0;0;0;0;0;0;13.479412;-88.40341;828.63623;0;1;1;1;0;1;0;0.13024;0.7
2;0;0.7;550;4.9;0;1;0;0;0;0;0;0;13.505204;-88.322619;716.54541;9.1;1;1;1;1;1;1;0.4224;2.454454
2;0;1;800;4.1;1;1;0;0;0;0;0;0;13.407132;-88.869827;16.61731;93.8;1;1;1;1;1;1;1.26192;9.15
2;1;5.5;5600;6;1;0;0;0;0;0;0;0;13.725014;-89.666765;378;0;1;1;1;1;0;0;21.0804;86.850504
2;0;0.6;528;6;1;0;0;1;0;0;0;1;13.728051;-90.076028;2.269043;0;0;1;1;1;0;0;1.37896;6.701682
2;0;0.7;400;6;1;1;0;0;0;1;0;0;13.557975;-89.607555;454.568481;0;1;1;1;1;1;0;0.12848;3.28
2;1;1.3;800;4;0;0;1;0;0;1;0;0;13.722731;-88.227375;935.17566;0;1;1;1;1;1;1;0.594;5.192
2;0;1.4;1300;3.4;0;1;0;0;0;1;0;0;13.663801;-89.539525;647;0;1;0;1;1;0;0;1.08152;2.736135
2;0;0.4;400;4.9;0;0;0;0;0;1;0;0;13.930916;-88.164377;850.487427;12.5;1;1;1;1;1;0;0.23144;1.404622
2;1;0.3;130;5;0;1;0;0;0;0;0;0;13.4904;-88.3906;657.338;0;1;1;1;1;1;0;0.36344;1.95
2;0;0.81;729;5;0;0;0;0;0;1;0;0;13.498875;-89.370013;20.299622;100;1;1;1;1;0;0;0.91608;2.659412
2;0;0.5;500;5;0;0;0;1;0;1;0;1;13.348875;-88.691918;12.024288;60;1;1;1;0;1;1;0.38896;2.75
2;1;1.79;1275;5.3;0;1;0;0;0;1;0;0;13.785877;-89.856675;513.169189;0;1;1;1;1;1;0;0.58344;2.108487
2;0;0.9;1000;5;0;0;0;0;0;1;0;0;13.903722;-88.116497;809.75354;0;1;1;1;1;1;1;0.74536;4.104203
2;0;0.35;300;4;0;1;0;0;0;1;0;0;13.1848;-88.3328;886.9;0;1;1;1;1;1;1;0.484;2.498318
2;0;0.92;703;5.6;1;1;0;0;0;0;0;0;13.695499;-89.448835;577.859131;0;1;0;0;1;1;0;0.81928;3.743697
2;0;0.49;350;4;1;0;1;0;0;1;0;0;13.656547;-89.626855;183;0;1;1;0;1;0;0;0.8712;2.207395
2;0;1.5;1500;6;0;0;0;0;1;1;0;0;13.914187;-88.141347;753;0;1;1;1;0;1;1;1.3728;5.877731
2;1;0.4;400;4;0;0;0;0;0;1;0;0;13.803119;-88.175157;818;0;1;1;1;1;1;0;0.4268;2.159244
2;0;1.33;760;5;0;1;0;0;0;1;0;0;13.796374;-89.875232;540.299316;0;1;1;1;1;1;0;0.63888;2.371009
2;1;0.7;200;6;0;0;0;0;0;1;0;0;13.4303;-88.6152;221.907;0;1;1;1;0;1;1;0.08536;2.27
2;0;0.4;400;5.8;0;0;0;1;0;1;0;1;13.326519;-88.680824;-5.205841;25;1;1;1;1;0;1;0.8052;5.42
2;1;1.55;800;6.7;0;1;0;0;0;1;0;0;13.526494;-88.435429;556.833984;15;1;1;0;1;1;1;0.20856;6.76
2;0;0.35;350;5;1;1;0;1;0;0;0;1;13.283082;-88.56404;10.381588;0;1;1;1;1;0;1;0.31416;2.5
2;0;3.14;3200;5;0;0;0;0;0;1;0;0;13.760793;-89.539193;667.281128;100;1;1;1;1;0;0;2.83096;7.078824
2;1;1.4;300;3;0;1;0;0;0;0;0;0;13.47876;-88.946634;94;100;1;1;1;1;1;0;0.21208;0.81
2;0;2.8;2500;4;0;0;0;0;0;0;1;0;13.771901;-89.648475;653.912231;100;1;1;1;1;0;1;7.29168;18.185125
2;0;0.69;515;5;0;0;1;0;0;1;0;0;13.632592;-89.862997;-15.781891;0;1;1;1;1;0;0;0.75064;3.351765
2;1;0.54;400;4.3;0;1;0;0;0;1;1;0;13.44811;-88.222904;284.388916;25;1;1;1;1;1;1;0.176;0.704
2;0;0.13;150;4;0;1;0;0;0;1;0;0;13.505211;-88.371876;605.78418;0;1;1;1;0;1;1;0.22088;1.53
2;0;2.45;2000;6.5;0;1;0;0;0;0;0;0;13.619383;-88.940292;568.249268;25;1;1;1;1;1;1;0.28248;8.58
2;0;4.32;4800;4.4;0;0;0;0;0;1;0;0;13.800155;-88.27846;884.20166;0;1;1;1;1;1;1;0.462;2.403361
2;0;1;200;5;0;0;0;0;1;1;0;0;13.619946;-88.924723;648.008057;100;1;1;1;1;1;1;0.15752;2.55
2;0;0.64;544;7;0;1;0;0;0;0;1;0;13.792007;-89.681454;678;0;1;1;1;1;0;0;4.51176;11.183025
2;0;0.09;100;5;0;0;0;0;1;1;0;0;13.795963;-88.240067;1030.55871;100;1;0;1;1;1;1;0.04752;0.528
2;0;0.36;400;6;0;0;0;1;0;1;0;1;13.232279;-88.249426;525.336182;0;1;1;1;0;1;1;0.33528;2.36
2;0;1;700;4;0;0;0;0;1;1;0;0;13.751732;-88.190393;797.885254;0;1;1;1;1;1;1;0.4928;4.532
2;0;2.07;1314;5;0;0;0;0;0;0;1;0;13.752539;-89.661701;462;0;1;1;1;1;0;1;9.60696;16.892856
2;1;0.7;612;6;0;1;0;0;0;0;0;0;13.790431;-89.706613;645.302368;0;1;0;1;1;1;0;0.96536;4.039495
2;0;0.2;130;5;0;0;1;0;0;1;0;0;13.657;-88.1632;220.464;0;1;0;1;1;1;1;0.03344;0.462
2;1;1.76;756;5;1;0;0;0;0;1;1;0;13.755957;-89.501465;574.058838;0;1;1;1;1;0;1;1.562;2.745378
2;0;3.5;3500;6;1;0;0;0;0;0;0;0;13.731155;-89.73131;272.433777;2.9;1;1;1;1;1;0;22.33352;83.928487
2;0;0.6;500;5;0;0;0;0;1;1;0;0;13.943091;-88.191992;757.58262;0;1;1;1;0;1;0;0.1144;1.897059
2;1;0.4;400;5.9;0;0;0;0;0;1;0;0;13.389268;-88.684043;24.115906;12.5;1;1;1;1;1;0;0.4268;3.05
2;0;1;900;6;1;0;0;0;0;1;1;0;13.650974;-89.689269;168;0;1;1;1;1;1;0;2.77376;14.0042
2;0;0.35;400;5;0;0;0;0;1;1;0;0;13.6564;-88.8079;490.277;0;1;1;1;1;1;1;0.51744;3.15
2;0;0.36;400;4;0;0;0;0;1;1;0;0;13.759345;-88.201787;940;0;1;0;1;1;1;1;0.50952;4.686
2;1;0.62;616;4;0;1;0;0;0;1;0;0;13.764238;-89.775753;525;0;1;0;1;1;0;0;1.09472;1.927311
2;0;1.13;450;5;0;1;0;0;0;0;1;0;13.50256;-88.484177;1243.4376;0;1;1;1;1;0;1;0.7348;3.89437
2;0;0.7;450;6.8;0;1;0;0;0;1;1;0;13.6936;-88.5054;371;0;1;1;1;1;1;1;0.154;3.35
2;0;0.42;180;5;0;0;0;0;1;1;0;0;13.639839;-89.60811;367;0;1;1;1;1;0;0;0.82192;2.09
2;0;0.45;307;6;0;1;0;0;0;1;1;0;13.706664;-89.566295;520;100;1;1;1;1;0;1;0.46464;0.819915
2;0;0.7;400;6;0;1;0;0;0;0;1;0;13.46061;-88.538785;907;0;1;1;0;1;1;0;0.14696;3.18
2;0;0.7;700;4;0;1;0;0;0;0;0;0;13.4469;-88.3131;724.599;0;1;1;1;1;1;1;1.41768;8.36
2;0;3.4;1750;5;0;1;0;0;0;1;0;0;13.623288;-89.371669;951.376587;0;1;1;1;0;0;0;1.04016;4.045966
2;1;0.31;220;5;0;0;0;0;0;1;0;0;13.921821;-89.430837;755.31665;0;1;0;1;1;1;0;0.37752;1.894034
2;1;4.5;4580;5;0;1;0;0;0;0;1;0;13.477088;-88.55895;823.812012;0;1;1;1;1;1;1;4.61032;24.224958
2;0;2;2150;6;1;0;0;0;0;1;1;0;13.652043;-89.683656;165;0;1;1;1;1;1;0;7.78184;35.0179
2;0;0.7;500;3;0;1;0;0;0;1;0;0;13.634277;-89.466214;1105.49084;100;1;1;1;0;1;0;0.3432;1.455882
2;1;0.63;630;6;0;0;0;0;0;1;0;0;13.623961;-89.57463;513;0;1;1;1;1;0;0;1.11056;2.804537
2;1;0.4;400;5;0;1;0;0;0;0;0;0;13.482628;-88.408761;835.239502;0;1;1;1;1;1;1;0.37048;2.4
2;0;0.7;500;4;0;0;1;0;0;1;0;0;13.716625;-88.23216833;888.4;0;1;1;1;1;0;1;0.2728;2.178
2;1;1.4;1450;6;0;1;0;0;0;1;0;0;13.695351;-89.565382;521.436646;0;1;1;1;1;0;1;1.26896;2.371008
2;0;0.7;600;5;0;1;0;0;0;1;0;0;13.768359;-89.839783;383.895874;0;1;1;0;1;0;0;0.85272;3.763108
2;0;2.45;1500;6.7;0;1;0;0;0;1;1;0;13.415002;-88.506017;381;33.3;1;1;1;0;1;1;0.37048;12.93
2;0;0.24;137;5;0;1;0;0;0;0;0;0;13.813171;-89.868295;722.536987;0;1;1;1;1;1;0;0.6072;2.141764
2;0;2.8;2000;6.7;0;1;0;0;0;0;0;0;13.611274;-88.92259;672;15;1;1;1;1;1;1;0.35288;9.83
2;1;0.5;500;4;0;0;0;0;0;1;0;0;13.878059;-88.198009;514;0;1;1;1;1;1;0;0.26752;2.078992
2;0;0.56;160;6;0;1;0;0;0;1;0;0;13.767394;-89.839731;409;0;1;1;1;1;1;0;0.99352;3.95353
2;0;2;1700;5;0;1;0;0;0;0;0;0;13.706143;-89.488146;930;0;1;0;0;1;1;0;3.09408;14.788989
2;0;4;4000;8;0;0;0;0;1;1;0;0;13.710141;-89.679537;309;2.5;1;1;1;1;1;0;18.96488;79.543698
2;0;0.1;100;5;0;1;0;0;0;1;0;0;13.515;-88.39361111;522;0;1;1;0;1;1;1;0.33176;1.919916
2;0;1.75;1000;4.6;0;1;0;0;0;1;0;0;13.506895;-88.537589;896.928101;40;1;1;1;1;1;1;0.1936;7.85
2;0;0.2;200;5;0;0;0;0;0;1;0;0;13.322508;-88.657091;-6.288849;0;1;1;1;0;1;1;0.12144;0.75
2;0;2.94;1692;4;1;0;1;0;0;1;0;0;13.637468;-89.63318;317.225891;0;1;1;1;1;0;0;0.04928;0.086891
2;0;1.4;1200;7;0;1;0;0;0;0;0;0;13.637055;-89.475782;865;0;1;0;0;1;1;0;2.85384;12.577899
2;0;1.4;1000;4;1;1;0;0;0;0;0;0;13.464083;-88.875128;29;100;1;1;1;1;1;1;1.16512;10.45
2;0;0.3;300;4;0;1;0;0;0;0;0;0;13.474768;-88.367936;698.466797;0;0;0;1;1;1;1;0.08448;1.012
2;1;0.18;175;6;1;0;0;0;0;1;0;0;13.776;-90.103118;15.298218;0;1;1;1;1;0;0;0.46992;2.131598
2;1;0.7;240;4.8;0;1;0;0;0;0;0;0;13.530322;-88.938382;167;16.7;1;1;1;1;1;0;0.05632;0.2
2;0;2.21;2057;5;0;0;0;0;1;1;0;0;13.651119;-89.336973;946.405273;0;1;1;1;1;0;0;1.56464;8.982101
2;0;0.38;405;6;1;0;1;0;0;0;0;0;13.708291;-89.977343;9.924988;0;1;1;1;1;0;0;1.05072;5.30311
2;0;0.35;225;5.6;0;1;0;0;0;0;0;0;13.591942;-88.944048;522;44.4;1;1;1;1;1;1;0.30624;2.87
2;0;0.7;750;3;0;0;0;0;1;1;0;0;13.740485;-89.697361;332;100;1;1;1;1;0;0;2.22376;5.567479
2;0;0.63;405;5;0;1;0;0;0;0;0;0;13.77446;-89.716051;540;0;1;0;0;1;1;0;0.71192;3.115126
2;0;2;1200;4.2;1;0;0;1;0;0;0;1;13.33608;-88.75057;5;83.3;1;1;1;1;1;1;1.74768;12.3
2;0;0.26;225;6;0;1;0;0;0;0;0;0;13.760521;-89.724894;464.274902;0;1;0;0;1;1;0;0.41184;1.858908
2;0;3;2000;5;0;1;0;0;0;0;0;0;13.50132;-88.329564;809;0;1;1;1;1;1;1;2.11992;11.324453
2;0;0.39;370;6;0;1;0;0;0;0;0;0;13.803764;-89.733338;640.327759;0;1;0;0;1;1;0;0.59576;2.548488
2;0;1.4;1400;4;0;0;0;0;0;1;0;0;13.84708;-89.43386;583.3;0;1;0;0;1;1;0;1.71248;8.337815
2;0;0.5;324;5;0;1;0;0;0;1;0;0;13.617757;-89.354482;848.021973;0;1;1;1;1;0;0;0.82104;2.620588
2;0;0.6;500;4;0;0;0;0;0;1;0;0;13.725945;-88.219857;1083.79626;0;1;1;1;1;1;1;0.00264;0.11
2;0;0.25;200;4;0;1;0;0;0;0;0;0;13.452968;-88.327424;710.24585;0;0;0;1;1;1;1;0.11968;1.298
2;0;1;800;4.9;0;0;0;0;0;1;0;0;13.797013;-88.284062;870.178223;0;1;1;1;1;1;1;0.88;2.370925
2;0;0.6;600;6;0;1;0;0;0;1;0;0;13.521678;-88.425332;597.711426;0;1;0;0;1;1;1;1.18448;6.227059
2;1;0.5;300;5;0;0;0;0;1;1;0;0;13.747203;-88.196771;793.129883;0;0;1;1;1;1;1;0.20504;1.65
2;0;0.7;325;5.9;0;1;0;0;0;0;1;0;13.437736;-88.48444;564.641357;7.7;1;1;1;1;1;1;0.1188;2.33
2;0;0.42;380;4;1;0;1;0;0;1;0;0;13.623102;-89.750746;85.617126;0;1;1;1;1;0;1;3.97848;6.98916
2;0;0.3;300;5;0;0;0;1;0;0;0;1;13.20481;-88.534341;-9.352631;0;1;1;1;1;1;0;0.43648;2.63
2;0;0.7;500;4;0;1;0;0;0;0;1;0;13.51131;-89.35073;885;0;1;1;1;1;1;0;0.10912;0.355882
2;0;0.36;400;6;0;0;0;1;0;1;0;1;13.187229;-88.281978;17.723511;0;1;1;1;0;1;1;0.242;1.24
2;0;0.35;250;5;0;0;0;0;1;1;0;0;13.759721;-88.202731;947;0;1;1;1;1;1;1;0.40392;3.41
2;0;0.35;400;5.8;0;0;0;0;1;1;0;0;13.787554;-88.267797;904.025879;12.5;0;1;0;0;1;1;0.1584;0.462185
2;0;2.8;900;4.3;1;1;0;0;0;0;0;0;13.409265;-88.87244;29;72.2;1;1;1;1;1;0;1.34288;9.8
2;0;1;800;5;1;1;0;0;0;1;0;0;13.476764;-89.214602;8.993408;0;1;1;1;1;0;0;1.08504;3.713194
2;0;0.35;280;5;0;1;0;0;0;1;0;0;13.514653;-88.349486;549;0;1;1;1;1;0;1;0.80608;4.196807
2;0;5.6;5000;13.4;0;1;0;0;0;0;0;0;13.661684;-88.875132;705.979004;0;1;1;1;1;0;1;4.6024;29.3
2;1;0.18;200;5;0;1;0;0;0;0;1;0;13.317662;-88.291462;41.057617;0;0;1;1;0;1;1;0.28864;1.72
2;0;1.5;920;5.9;0;0;0;0;1;1;0;0;13.653;-88.8093;488.026;6.5;1;1;0;1;1;0;1.03752;6.12
2;0;1;500;5;0;0;0;0;1;1;0;0;13.752734;-88.202239;907.651611;0;1;1;1;1;1;1;0.48928;2.904
2;0;0.2;200;5;0;1;0;0;0;0;1;0;13.47429;-88.399326;743.406128;0;1;1;1;0;1;1;0.19536;1.41
2;0;0.54;400;5;0;1;0;0;0;0;0;0;13.808695;-89.781157;868.910645;0;1;1;1;1;0;0;0.5412;1.391176
2;0;1.75;1150;5;1;0;0;0;0;1;0;0;13.38905;-88.74151;13;87;1;1;1;1;1;0;1.42296;12.5
2;0;0.34;294;6;1;0;0;1;0;0;0;1;13.741553;-90.100433;4.989655;0;1;1;0;1;1;0;0.94952;3.977562
2;0;1;500;4;0;0;0;0;1;1;0;0;13.75689;-88.209425;1045.93591;0;1;0;1;1;1;1;0.20064;2.266
2;0;0.35;200;5;0;0;0;1;0;1;0;1;13.260826;-88.370243;12.898132;0;1;1;0;1;1;1;0.11176;2.67
2;0;0.7;500;5;0;0;0;0;0;1;0;0;13.377392;-88.575118;161.539551;50;1;1;1;0;1;0;0.09856;2.53
2;0;4.9;3500;6;0;0;0;0;0;0;1;0;13.77426;-89.626566;724.740723;100;1;1;1;1;0;1;5.54576;13.842438
2;0;2;1500;5.3;0;0;0;0;0;1;0;0;13.483928;-88.67301;22;73.3;1;1;1;0;1;1;0.23936;9.14
2;0;1.05;750;7;0;0;0;0;0;1;0;0;13.373521;-88.657516;18.945068;0;1;1;1;0;1;1;0.19536;6.44
2;0;0.44;221;6;0;1;0;0;0;0;0;0;13.813919;-89.869081;754.069336;0;1;1;1;1;1;0;0.52096;1.920841
2;0;0.3;250;4.8;0;1;0;0;0;0;0;0;13.500524;-88.321858;785.954346;20;1;1;1;1;1;1;0.30888;1.791597
2;1;0.6;600;5;0;0;0;1;0;1;0;1;13.332285;-88.6883;1.365601;66.7;1;1;1;1;0;1;0.9108;6.24
2;1;0.64;508;6;0;0;0;0;0;0;1;0;13.763713;-89.64124;631.110107;0;1;1;1;1;0;0;1.45552;2.547563
2;0;1.4;900;6;0;1;0;0;0;0;0;0;13.80938;-89.70812;732;0;1;0;0;1;1;0;1.54528;6.490925
2;1;1;425;3;1;0;0;0;0;0;0;0;13.4145;-89.0655;15.0103;100;1;1;1;1;1;0;0.36608;2.83
2;1;1.05;800;4;0;1;0;0;0;1;0;0;13.589456;-89.493232;450;0;1;1;1;1;1;0;0.88968;2.714874
2;0;0.35;150;5;0;1;0;0;0;0;0;0;13.3737;-88.4503;196.648;0;1;1;1;0;1;0;0.01144;0.23
2;0;0.6;500;3.9;0;1;0;0;0;0;0;0;13.508446;-88.317397;662.025146;6;1;1;1;1;1;1;0.22088;1.3
2;0;0.66;250;4;0;1;0;0;0;0;1;0;13.883698;-89.56426;910.592041;0;1;1;1;1;1;0;0.03256;0.129412
2;1;1.68;500;5.5;0;0;0;0;0;1;0;0;13.610006;-89.578928;323.358154;50;1;1;1;1;0;0;0.78232;1.457732
2;0;0.7;350;6;0;1;0;0;0;0;0;0;13.640962;-88.702025;748.493286;0;1;1;1;1;1;0;0.12144;2.74
2;0;1.4;400;4.3;0;1;0;0;0;0;0;0;13.595067;-88.948476;542.595947;62.5;1;1;1;1;1;1;0.37136;5.8
2;0;1.34;1106;5;0;1;0;0;0;0;1;0;13.771877;-89.657212;577.294434;100;1;1;1;1;0;1;5.44544;11.166388
2;1;3.15;3150;4;0;1;0;0;0;1;0;0;13.637797;-89.569374;546.19458;0;1;1;1;1;0;0;1.44408;3.637395
2;0;1;800;4;1;0;1;0;0;1;0;0;13.43584;-88.122186;81.134155;12.5;1;1;1;1;1;1;0.1364;1.65
2;0;0.35;150;5;0;1;0;0;0;0;0;0;13.3748;-88.4548;195.228;0;1;1;0;1;1;0;0.0572;1.5
2;0;0.7;400;6.3;0;1;0;0;0;0;0;0;13.512611;-88.452717;668.272217;37.5;1;1;0;1;1;0;0.132;2.86
2;1;0.5;70;6;0;1;0;0;0;0;0;0;13.593266;-88.966121;377.298584;0;1;1;1;1;1;0;0.2464;2.87
2;0;1.4;1800;11.9;0;1;0;0;0;0;0;0;13.610828;-88.92355;665;0;1;1;1;1;1;1;0.3564;7.370001
2;0;1.4;800;5;0;1;0;0;0;1;1;0;13.420727;-88.546811;448;50;1;1;1;0;1;1;0.1628;5.72
2;0;1.35;760;5.9;1;0;0;0;0;1;0;0;13.6031;-88.6118;28.5;6.6;1;1;1;0;1;1;0.40656;5.48
2;0;0.7;600;4.2;0;0;0;0;0;1;0;0;13.920875;-89.43097;785;0;1;0;0;1;1;0;0.91432;3.890673
2;1;0.35;350;6;0;0;0;0;0;0;0;0;13.801642;-89.730264;649;0;1;0;1;1;1;0;0.37664;1.665714
2;0;2.2;2300;5.3;0;1;0;0;0;1;0;0;13.478471;-88.277212;654.806526;43.5;1;1;1;1;1;1;1.1792;9.13
2;0;0.35;350;4;0;0;0;0;1;1;0;0;13.6589;-88.8026;700.284;100;1;1;1;1;1;0;0.33;2.04
2;1;0.5;300;4;0;0;0;0;1;1;0;0;13.753102;-88.213414;1519;0;1;1;1;1;1;1;0.37312;3.256
2;0;0.66;300;4;0;1;0;0;0;0;1;0;13.881226;-89.567413;938.368652;0;1;1;1;1;1;0;0.13464;0.472353
2;0;0.31;350;4;0;0;1;0;0;1;0;0;13.744973;-88.151017;690;0;1;1;1;1;1;1;0.29304;2.794
2;1;4;3000;4;0;0;0;0;1;1;0;0;13.743669;-88.215438;1003;3.3;1;1;1;1;1;1;1.86472;16.456
2;0;3.5;3000;3.7;0;1;0;0;0;1;0;0;13.902157;-89.825876;927;0;1;1;1;1;1;0;1.65704;7.59185
2;0;0.03;50;4;0;0;0;0;1;1;0;0;13.740893;-88.163703;815.88688;0;1;1;1;1;1;1;0.09944;1.1
2;0;0.45;500;4;0;0;0;0;0;1;0;0;13.804883;-88.172511;775;0;1;1;1;1;1;1;0.9416;3.837395
2;1;2.24;1600;4;0;1;0;0;0;1;0;0;13.622655;-89.469297;823.042066;100;1;1;1;1;1;0;0.89496;2.992186
2;0;1.4;1000;9;0;1;0;0;0;1;1;0;13.411576;-88.508589;347.958923;0;1;1;1;0;1;1;0.22704;7.28
2;0;1.12;802;5;0;1;0;0;0;0;0;0;13.772014;-89.715953;512;0;1;0;0;1;1;0;1.13872;5.835546
2;0;0.7;450;5.9;0;1;0;0;0;0;0;0;13.513038;-88.438243;-9.236023;5.6;1;1;1;1;1;1;0.13992;3.47
2;0;1;800;5;0;1;0;1;0;0;0;1;13.290577;-88.446956;10.228;100;1;1;1;0;0;1;1.21968;7.44
2;0;0.64;500;4;0;0;0;0;1;1;0;0;13.433122;-88.10116;721;0;1;1;1;1;1;1;0.44352;3.498
2;0;0.49;550;7.3;0;1;0;0;0;0;0;0;13.619274;-88.94147;548;0;1;1;1;1;1;1;0.23496;3.8
2;1;0.18;200;4;0;0;0;0;1;1;0;0;13.798947;-88.249317;982.575929;0;1;1;1;1;1;1;0.19008;1.54
2;0;0.5;400;4;0;0;1;0;0;1;0;0;13.756215;-88.166167;1069.39579;0;1;1;1;1;1;1;0.4092;2.552
2;0;0.62;461;6;1;1;0;0;0;1;0;0;13.670346;-89.731205;160;0;1;1;1;1;1;0;1.44144;6.282016
2;0;0.7;260;4.8;0;1;0;0;0;0;0;0;13.525428;-88.943922;158;15.4;1;1;1;1;1;0;0.07392;0.19
2;0;0.35;280;3;0;1;0;0;0;0;1;0;13.592764;-88.875488;1032.615967;0;1;1;1;0;1;0;0.43208;2.6
2;0;1.4;1000;5.6;0;1;0;0;0;0;0;0;13.430105;-88.58526;297.486145;20;1;1;0;1;1;1;0.20416;6.66
2;0;0.35;450;4;1;1;0;0;0;1;0;0;13.740003;-89.737527;380;0;1;1;1;1;0;0;0.3784;0.982605
2;0;2.5;500;7;0;1;0;0;0;0;0;0;13.616976;-88.932005;601.834961;0;1;1;1;1;1;1;0.3036;4.63
2;0;0.7;400;5;0;1;0;0;0;0;0;0;13.5035857;-88.3498742;640;0;1;1;1;1;1;1;0.36168;3.696
2;0;0.09;100;7;1;0;0;0;0;1;0;0;13.589803;-88.576358;-0.717377;0;1;1;1;1;1;1;0.21648;1.289496
2;0;2.1;1200;7.8;0;1;0;0;0;0;0;0;13.450189;-88.487107;664;4.2;1;1;1;1;1;1;0.25168;8.31
2;0;0.25;200;4;1;1;0;0;0;1;0;0;13.533793;-88.52625;465.74621;0;1;1;0;1;1;1;0.24376;1.345882
2;0;0.63;150;6;0;0;0;0;0;1;0;0;13.632092;-89.574091;548.902832;0;1;1;1;1;0;0;0.60192;1.535378
2;1;0.4;250;4;0;0;0;0;0;1;0;0;13.734841;-88.224695;690;0;1;0;1;1;1;1;0.03256;0.484
2;0;2.63;2500;3.7;1;0;0;0;0;0;1;0;13.705391;-89.335637;692.200772;100;1;0;1;0;0;0;1.54176;4.37874
2;0;0.7;500;4.7;0;1;0;0;0;0;0;0;13.4829;-88.4055;845.812;30;1;1;1;0;1;1;0.67672;3.71
2;0;0.45;500;3.8;0;0;0;0;1;1;0;0;13.865458;-88.209019;461.175017;16;1;1;1;0;1;1;0.98384;4.752101
2;0;1.2;1200;4.9;0;0;0;0;0;1;0;0;13.4348;-88.1315;1135;12.5;1;1;1;1;1;1;2.32408;12.342
2;0;0.57;236;5;1;1;0;0;0;0;0;0;13.706999;-89.431498;596.901123;0;1;0;0;1;1;0;0.47168;2.036386
2;1;4.9;1622;5;0;0;0;0;1;1;0;0;13.514651;-88.488978;1036.20764;2.2;1;1;1;1;1;1;2.9216;15.407396
2;1;0.35;300;5;0;0;0;0;1;1;0;0;13.812288;-88.253724;889.549072;0;1;1;1;1;1;1;0.37576;3.058
2;1;2.8;2000;6.4;0;1;0;0;0;0;0;0;13.442088;-88.558132;480.752014;20;1;1;0;1;1;1;0.38192;16.73
2;0;3.09;2500;4;0;1;0;0;0;1;0;0;13.945418;-89.821384;560;0;1;1;1;1;0;0;0.35816;1.283023
2;0;1.35;908;5;1;1;0;0;0;1;0;0;13.759152;-89.489838;584.602539;0;1;1;1;1;0;0;0.74184;1.883866
2;0;0.28;160;4;0;1;0;0;0;0;0;0;13.773037;-89.711392;450;0;1;0;0;1;1;0;0.09592;0.524119
2;0;0.7;500;5;0;0;0;0;0;1;0;0;13.922576;-89.425563;729.957764;0;1;0;0;1;1;0;0.88968;3.488573
2;0;0.45;398;6;0;0;1;0;0;0;0;0;13.69938;-89.836689;170.015137;100;1;0;1;1;0;0;0.198;0.868908
